label,distance_4_0,distance_8_0,distance_12_0,distance_16_0,distance_20_0,distance_4_8,distance_8_12,distance_12_16,distance_16_20
0,0.38883772971926484,0.18863129576414864,0.12625072587757763,0.10119468902659125,0.1455055492240634,0.20023551861127747,0.06798285483507108,0.04293985412159332,0.05530802289740347
0,0.39461624064936357,0.20342158553739842,0.14229376790905127,0.10667178565000743,0.14484389284148377,0.1953455136072913,0.061165029720556166,0.0428723739239539,0.06703482150229283
0,0.35654328028937693,0.16471076979968832,0.11760870451478213,0.098019797024239,0.12417892533356933,0.19836411326867634,0.05779690514380144,0.032719942768660665,0.03707745875690688
0,0.4248814416501793,0.20260931967036397,0.13546590288299284,0.10524705066458352,0.14465950769108396,0.22438494018285196,0.06725564172986993,0.04888733405731417,0.06783698922622201
0,0.39802870190480977,0.21095086069804483,0.14662486980002085,0.11884560760409789,0.16344292530714954,0.1949011366092207,0.06698096095703066,0.051595200035592606,0.0663959555525134
0,0.48024417473351744,0.253370317243185,0.1375209195160601,0.10355818064847969,0.14851146524523842,0.22704120193104704,0.11688107242528004,0.05199608857811407,0.07660347797406347
0,0.3601411961209587,0.20318654294666882,0.1535532877684865,0.11415280990334609,0.16835361013153724,0.15912835169713505,0.06128666381060447,0.04938424710736494,0.05535000236501796
0,0.39302673632871454,0.19307470082229694,0.11466646430810451,0.08418286046042409,0.13562061778550888,0.20062561952819036,0.0802649411302099,0.045738491791817014,0.06299164037945623
0,0.42031958864314106,0.21129254846374834,0.15133753739190375,0.10951775304415987,0.15170455479896766,0.21566577768347037,0.0601919269401,0.04798892937000948,0.06780607497749136
0,0.376521155561305,0.1997175740930377,0.13034732699266646,0.10363205987865634,0.1476590738844457,0.18495562584563208,0.07243996390049975,0.046928494982338476,0.06214014801958124
0,0.45477340644454795,0.20909038556318224,0.13401385458285395,0.10461787967015633,0.1549356053192641,0.2457062434145843,0.07689130883523497,0.05604532354491107,0.06745740850060292
0,0.37369420654932284,0.19629029024788158,0.12403247529982206,0.09153669662156515,0.14298539244948058,0.18058759058985305,0.07372058504639778,0.051692890568898336,0.06391233771632239
0,0.3780749174367041,0.21665773108436837,0.14149840344645925,0.10391286611184838,0.1532644978399659,0.16933073889495617,0.07704322865131703,0.05570385652969379,0.06559234817719213
0,0.29510288350180736,0.16901313124243247,0.10592967480978892,0.08288239298855003,0.12244873254246769,0.1365506009136499,0.06308433182822405,0.03702981819580339,0.04882823156912503
0,0.34531236913658153,0.16421089617819237,0.12360511976955392,0.10274379979744219,0.1302016100091838,0.19175609841753274,0.05401221765279612,0.03290302431506994,0.035236477857362634
0,0.37475913499297714,0.1869035211313986,0.12402436159257707,0.09807217493189604,0.14229004113655466,0.18800269671208877,0.06913097701480991,0.0466564743610205,0.052414680474333925
0,0.43317137919712706,0.19364827432186618,0.14430283568676983,0.11922106527056615,0.17316592810693582,0.2540696771429723,0.06087295184586326,0.03989359660624705,0.0589135787010974
0,0.40600324555217343,0.18807666333421783,0.12148186152444652,0.08763810400103257,0.13197379663512768,0.21862027262961517,0.07145741468405216,0.05340631976486165,0.061017157843962444
0,0.4453387468897241,0.22069085616579678,0.15703280969179023,0.12537913818755542,0.1640983439037373,0.22464895068372964,0.06665509863902211,0.04968095806930544,0.061847439172630955
0,0.34786849096729217,0.17825927369548367,0.1182988493374105,0.0939573929907697,0.1407159057017928,0.1698727823825878,0.06691955513172672,0.03976365654163476,0.05711499723262274
0,0.3435448179306341,0.24064511306925807,0.1485630051397208,0.09928301749968789,0.1388082335323954,0.11922265675131193,0.09361497978990016,0.051429859555740275,0.06585902836319835
0,0.3044623982444492,0.16496304910464937,0.11084947818181932,0.08095381804989046,0.11410125901161344,0.1480102167183459,0.0544362892423494,0.03684521854329563,0.04850540071777877
0,0.4149325609985057,0.20690967771416288,0.13006994572357267,0.1060029186645938,0.1524936687453764,0.20903476524633202,0.07808504989090534,0.04537398978467461,0.0626779875099816
0,0.3817518219329203,0.1827288897045873,0.12342481126588811,0.0979288272631423,0.14443121856776503,0.20298314394350228,0.06973584493218174,0.04038408754246342,0.054272348310546066
0,0.445265082347151,0.22410953918170395,0.1383575348694889,0.1089107847284783,0.14502173952766642,0.22203459690905453,0.08765804949171511,0.04848595535075558,0.050466350131187755
0,0.4468880455923861,0.21036926388005123,0.1532577988541034,0.12498373415033301,0.17059151203757583,0.2446048011359121,0.07090894915175425,0.042758643834594975,0.05773530484551051
0,0.4016830607561407,0.18215270616144394,0.10942084811785062,0.09452330289249318,0.14497748952706993,0.2220421461028397,0.0753327379603751,0.04283511230726265,0.057488295107549256
0,0.357085536263222,0.23936921110045561,0.1506493435495256,0.10578706808703867,0.15688847407613088,0.13035424145868488,0.08891404940958236,0.05918825901176474,0.07258775135908796
0,0.39470448640287126,0.20718793515344358,0.12954674922738482,0.10038454762413804,0.15558009712859952,0.18754651894053675,0.07912143793865031,0.046717341148555296,0.06742999704182716
0,0.393574780181344,0.2237309227934144,0.14731400069507505,0.1186468976761665,0.16190420975712336,0.1700425310987322,0.08091761138976462,0.04730790679612648,0.05971038322266079
0,0.36821852559452306,0.18164928440145228,0.1243913587100972,0.09384990138051381,0.13429836099462789,0.18712303689731818,0.06417915155401277,0.042811408477047425,0.05091456736161139
0,0.33473905767036705,0.1679789697089953,0.11439213087482672,0.09175312742081439,0.12415820557972236,0.1670837265294737,0.05906828944690729,0.03640053591186966,0.04246925225633388
0,0.37492377831254103,0.16890887360486176,0.12078059413228515,0.10312817862956641,0.15134905161934123,0.22035284492736568,0.057278339932714785,0.03554774554283898,0.05071155860534918
0,0.39949397387393915,0.2701555456665507,0.17056642845303444,0.12801364390481593,0.1503463283204055,0.12983835285440498,0.10326546872687299,0.055990141555562443,0.04542669212389969
0,0.3903143333532643,0.1953732223704419,0.12348573028141957,0.0938256053460624,0.13948018100441056,0.19726964490658863,0.07521557933590702,0.04726367195691164,0.05811435745629745
0,0.43285932869121047,0.20011849224897338,0.13910726339493504,0.11784218351768007,0.16239154603856876,0.23810293984321854,0.07289271012115489,0.03913923802341435,0.05512415804270581
0,0.4172911934835557,0.21281570294699712,0.14537784220528838,0.10977932360560003,0.155876202301623,0.20450741595778923,0.07480294942993906,0.05012745606049809,0.06369845185892722
0,0.39646309339633345,0.20015006514724762,0.13546842272018558,0.10767004668289971,0.16321011455852763,0.20355749983223426,0.06948327891159903,0.049372402093270075,0.07107963356301866
0,0.4219431623417473,0.18581756434572777,0.12426412812267332,0.09779779682249266,0.14504900997130224,0.23735920187597367,0.0705053823870878,0.044172786978676014,0.05655017302683501
0,0.4278711558639593,0.1934373969969817,0.12823052580310743,0.10741276974143082,0.15080756498630377,0.23963219542398634,0.0737930128585201,0.037232601079103936,0.052754206161670925
0,0.403593994443786,0.19525157139718388,0.13412718213676136,0.10454016314287809,0.15101492318020135,0.20892560293740794,0.06918502915769209,0.04616026873087196,0.05995555201353257
0,0.41068442270107813,0.2336740669220491,0.16750746457204155,0.12677096716882985,0.18245393747903818,0.19501826593239546,0.06814491685867612,0.06026255811370562,0.0855151824237031
0,0.3694125213977258,0.19955963258594417,0.1331620224990118,0.10243035382803405,0.1465318519521617,0.17513878722316095,0.06922744613892219,0.05061632657073231,0.06035547059818981
0,0.40110104991530054,0.17473959397068406,0.11593725206659294,0.09849687163395476,0.1477845744524396,0.23206031054850315,0.06852469188050749,0.037520746586573256,0.0554651245527454
0,0.44277023477373717,0.2186080401679817,0.13983142262153908,0.11657782143636132,0.16697637478029234,0.22587052679924408,0.08046308861485967,0.04926992264493119,0.06784969041191884
0,0.36246353690086397,0.1647094058162047,0.10565786600500228,0.08433724429951524,0.1253364489032652,0.19865051201908873,0.06258822786207846,0.041602401774245866,0.04893473521693745
0,0.4011050130476138,0.20235411916206053,0.13818129613521526,0.10538042794382486,0.1520375117057523,0.2043339370451909,0.06698968900277341,0.051543744651661325,0.06160571315535802
0,0.366748186918062,0.18260751201664596,0.12616451421534286,0.08868926579804573,0.1157363205311425,0.18822680184825422,0.05679067457164972,0.045721754341586734,0.05881134971288634
0,0.4128460788485835,0.189467887212664,0.12343294154675064,0.0926211134197355,0.13717771990574165,0.22337821378576514,0.06806254037730018,0.04725763016760774,0.06446668596634111
0,0.4496775087334522,0.20494442802130464,0.14192514105762946,0.10812419448393425,0.14371652626691792,0.24496800539634386,0.06727188234807625,0.053926740772957636,0.05553305838048114
0,0.47476055222635904,0.2418024158874319,0.17008848904782015,0.13260677946270322,0.17755882428211,0.23295830850537766,0.07992328141324627,0.053180046276376396,0.06439451250369987
0,0.3474443340392833,0.16966338319707133,0.1294106173821831,0.09834691325511728,0.13741711180667832,0.18396628259785902,0.04330897841245962,0.04500784750049728,0.05435714675972503
0,0.3985985623536591,0.1911225115080289,0.12517421597920875,0.0970931556903273,0.1377157798381325,0.21025122688160147,0.06906520397985406,0.04472415908519728,0.05188836385372872
0,0.42332818264516253,0.19790089798472127,0.1287050971598654,0.10295581858638722,0.1478713906523976,0.22542745460629862,0.07051413514251972,0.045248965577976745,0.0619459785172868
0,0.40263706613569167,0.1910183041395793,0.1347578934901286,0.10711541814013922,0.14919418028133283,0.2126302623096592,0.06659689569743377,0.04387085578931377,0.05386295045433011
0,0.32191613810391373,0.1539673890377666,0.10028101629088956,0.07878265175136062,0.1114947813242021,0.1711266040272188,0.058970948584591,0.03856340032912293,0.04478401870825216
0,0.3918290495085024,0.1690907453076958,0.11909637598872969,0.10560892573104856,0.14016372695900461,0.23303272021723503,0.062014833888713414,0.027029675209186376,0.04086822238678393
0,0.4362601190315363,0.2446090952013924,0.1582526004315959,0.12135887028462487,0.16517347429157075,0.19346054434849913,0.08958963023535,0.0544814215292876,0.06436505931150942
0,0.3670862027699388,0.21234237050081656,0.14920483903235765,0.10427232107556973,0.14933905680667292,0.15842932458714137,0.06319973993051482,0.050822701251733216,0.06809162859705944
0,0.3683687630666447,0.17408600702168892,0.1180796079417745,0.0925663722116603,0.14471020353723846,0.19444436100413387,0.06394854364205119,0.04840969100465816,0.05930331724710608
0,0.3896391092546606,0.2243257812224469,0.1481170916896933,0.11491255655997755,0.17017473399582353,0.1781839495797155,0.07651070687327506,0.05672866795487682,0.07217199580986518
0,0.42820151076592855,0.18923835775261705,0.11009221951132427,0.09520382428879662,0.1390874863187584,0.24271615137598698,0.08124836409523108,0.03877204832018953,0.05497612668500732
0,0.372659946061796,0.19440486195488357,0.12502642800030858,0.09460937510528215,0.14184667867908674,0.17878322117788956,0.07397698491603083,0.04290121375972289,0.059398687699778734
0,0.36084997963929194,0.19981003268622657,0.1396972131278695,0.10809705251134248,0.1563122018467304,0.168668038876734,0.06416411077755965,0.049460971007338386,0.06625020226466026
0,0.3416426342447359,0.2070903885599215,0.17948195126158337,0.14539316021998597,0.1732497406362995,0.14316627781403485,0.04168805175928125,0.04295749646083697,0.059812853472330396
0,0.3083941594621234,0.14797704609776216,0.11485844465716925,0.09980045461449566,0.12008041909833984,0.1671434745787311,0.04110539817060877,0.02400820257104198,0.028399992157602593
0,0.4422848380966463,0.2578922035120237,0.1631694534144519,0.12924538672847344,0.18782665761174291,0.20128280045596172,0.0976251343544682,0.058838541898852584,0.07919680107372576
0,0.36350952250398877,0.208116404187354,0.1444505223396108,0.11201070260973083,0.13119009485893904,0.16973455603317286,0.06373327762882658,0.03912269470533154,0.047833853592568955
0,0.3906639271733149,0.18990808957169936,0.12705014507281187,0.09778369131821167,0.14797718882063193,0.20110668614315624,0.06474140606736468,0.04512847974602341,0.06249417711102152
0,0.4543041333837317,0.16632714526530407,0.10601446398804162,0.08535509551150572,0.1358221563408813,0.2881772271309059,0.06317001974119114,0.052691452843297876,0.06204117648226423
0,0.4465151077031822,0.21518989136283723,0.1378734767821489,0.11287104276320561,0.18068034345756792,0.2326377046004895,0.08461495786194177,0.050197639262361704,0.07593242300373053
0,0.38086167600149307,0.19289082143577613,0.13454629402959706,0.10756680579376841,0.14629683930685702,0.19019565079276865,0.06727026354270821,0.042011783138613146,0.05062448253505226
0,0.3582753409902748,0.16997357996416362,0.11876818021181743,0.09975422623378546,0.13203877605202602,0.19010498523461028,0.06042640339120411,0.03537185479165637,0.04203555638660952
0,0.43611084200677186,0.1960577821762179,0.1388330746098692,0.11168269682875841,0.16016665771264071,0.24228727963537164,0.06856967037850602,0.0457002712940437,0.060170169089918624
0,0.29098317906214655,0.19790875249581144,0.09997403717899392,0.07808633569004389,0.1073869421777297,0.10556541104857803,0.09829099344704086,0.03569760560580225,0.04635404560678432
0,0.3758413140660769,0.1768956576870753,0.12356377303957797,0.1038612199344885,0.14755559790558317,0.20199782295074917,0.06477394218757446,0.037047691492765,0.0520689105534751
0,0.4143498019460522,0.21666268534980024,0.16100054964535393,0.12147153424684999,0.13924507924931534,0.1990850306131322,0.0646111415132431,0.056395335722362806,0.03896698908635352
0,0.37083981473255306,0.18280117225936657,0.11045929474640646,0.08813116745599626,0.13151002309505352,0.18928329526995477,0.07445544498360245,0.04083833374441021,0.05290916389268955
0,0.4425700892168209,0.209741169560156,0.13041723935343066,0.10460077926834326,0.15858365270153202,0.23290774109427395,0.08004005633485788,0.04625139093546453,0.07150027456155715
0,0.4342188684296994,0.19728397318051982,0.12857367834786176,0.0982394509352636,0.15075915500512535,0.23696035754107045,0.071405926354316,0.05413512342780299,0.06709911742994193
0,0.34234198321527903,0.2227807097247268,0.15481251453218053,0.10239932819246739,0.15506557967185983,0.15516276872100912,0.06845267885678925,0.06205841666267723,0.06456862919889322
0,0.44494712562727146,0.2127656179737508,0.1349332458695328,0.1029360130020827,0.15065982876520997,0.2321935061825773,0.07915001254331759,0.05313060575537906,0.06314559148001811
0,0.42480724200518066,0.19738229484280678,0.13947311431855774,0.10952040035344503,0.15538656468271034,0.22742627999202691,0.0657651302566852,0.04686246136310432,0.05973899631617073
0,0.3741481664021316,0.18976981506078083,0.1242161192791527,0.08420465943369719,0.12586525560422848,0.18527000379937145,0.06631757357485728,0.05264029799732653,0.06026445915039924
0,0.41674560967735885,0.23666811384395198,0.14813608699507877,0.11368703742964822,0.15820951732973504,0.18931585048349053,0.08913255884817929,0.05083702791289851,0.06729109183827378
0,0.3992463469091668,0.20250315757150608,0.12437730497141065,0.09679707814786839,0.14226226391543337,0.19682696601319735,0.07938875636818211,0.04408126737902919,0.059480809043676884
0,0.38873890123025295,0.2583509836668783,0.18163277885067028,0.13044917603757977,0.14120075126263454,0.13086677403402708,0.08353990423561525,0.06448170824416219,0.041703532744135935
0,0.3463889999755198,0.19076977769380848,0.12785028644983285,0.11176168454246178,0.13893366049021155,0.15566969417005425,0.07764936091098727,0.036839302884485885,0.04068827969069368
0,0.3838833908102032,0.21238115351928227,0.1414239489078631,0.11451169280682953,0.16336562133436594,0.1822077365913357,0.07175577775149745,0.04897212356323882,0.06829375907863075
0,0.3835491773316727,0.18382199213250777,0.12528093088529887,0.10332147667989575,0.1376684737640414,0.202903443555297,0.07060518404198471,0.04135098454804651,0.04168174686270315
0,0.39039436191053606,0.20578869323174004,0.13245029477267822,0.09547550351175953,0.13041957476290925,0.1868458815006124,0.07336652972092245,0.044424062448221,0.05984003295304533
0,0.3800881631266639,0.21428442159604422,0.14973398472451613,0.11128114832644681,0.15940141396113874,0.18166829511911345,0.06562032624871256,0.05279994698618356,0.07233815271791177
0,0.3910977407670809,0.2308396406001213,0.14797864985404444,0.11770461379793792,0.17625009934492425,0.17254671976255315,0.08461675587647757,0.05417680634546652,0.0745988419686993
0,0.36478475902910484,0.19204421443192538,0.12339033132566318,0.08392826780772997,0.12568232165413262,0.17595567524622752,0.06870282611157492,0.04806705593723904,0.05969677550129621
0,0.3449973423765833,0.17038227342659149,0.11523552790734502,0.09189277987315295,0.12315645525686736,0.1755539439468459,0.06359100403905531,0.037681130370350265,0.0418924736225248
0,0.42801617116767227,0.17782165004772704,0.11782888798858168,0.10206904617062743,0.14979372657409862,0.2529081087141945,0.07068377673738507,0.03679945278459054,0.05795386574280531
0,0.3298551230819798,0.23398827436059394,0.21689596434546132,0.19803711574113272,0.25689813479882745,0.10543908704596974,0.037438269023552545,0.022244293162359246,0.07074638379393426
0,0.41202544180927614,0.17815729224224025,0.12809329052144294,0.10758081962173088,0.1501304339140966,0.2396440443368222,0.06283264524462324,0.03652579765711259,0.0497298431243237
0,0.3828380895615225,0.18477547821684273,0.119033072148603,0.09389770723762465,0.13232048476850977,0.2011302621072537,0.06928086941394632,0.041003769054404865,0.048516097383849814
0,0.370410175248807,0.15122988514964478,0.09813735203680274,0.06216943651427318,0.11051801267209585,0.22337983754659893,0.053702861881585934,0.05191473068280263,0.06460679859780094
0,0.352225636807364,0.14655415075162093,0.09520732015886743,0.07564312004268267,0.12902968782450178,0.20784981843310135,0.05555946387112052,0.04704205630436453,0.05761683257091941
0,0.4455753035849863,0.2214524608155743,0.15004717780961171,0.11408053635306478,0.16460665513609563,0.2247424905377659,0.07637628090033392,0.05517538677679306,0.06655702052768901
0,0.35641205645746177,0.17619839688954786,0.10798960846367897,0.08472158357695657,0.12868643598539378,0.1818757553780844,0.07517331840217001,0.0412886102005643,0.04953409028732377
0,0.3425202190081673,0.20268631260304845,0.1221115562942844,0.07746607402710239,0.12764838351672325,0.16630506215517118,0.08057639152603863,0.05476579089925567,0.06912565823234422
0,0.40302214320307417,0.19905592602227581,0.13207228818673586,0.1033949502871221,0.13553680918103533,0.20524512496516936,0.06719954694711845,0.045549885318542344,0.060962721348307235
0,0.39711829757420464,0.19179202447915947,0.13917378530376226,0.11147385450514809,0.1550768685210191,0.20736769960397292,0.06394032206625865,0.04530531557722157,0.05535805591389773
0,0.3525249220166748,0.18252651754667595,0.12745702538429377,0.09563139581378927,0.13744934175658952,0.17116225355886447,0.05649979814078045,0.04465598119339238,0.058961876200702104
0,0.4266800086461911,0.2004908583259624,0.14722476241726112,0.11550653462294491,0.15625881271990372,0.22724763789176083,0.06175466071163911,0.04401784666873398,0.05717731970029197
0,0.469159650841085,0.23926675192137026,0.15589029295213233,0.1207412212709547,0.16588382239533922,0.2302001815696011,0.08388439099454326,0.04821398141306859,0.06852959141400002
0,0.3165281660937229,0.17470659533961894,0.12435488861722181,0.0979022274819471,0.1396306051370309,0.14237560499769497,0.05913201066247243,0.04296239961919102,0.05467011392537204
0,0.42833853881155926,0.2171862777119288,0.13571445584760072,0.10958926280158332,0.1517523952237725,0.21132354154942143,0.08154515395660379,0.044257019512914345,0.06192227363601086
0,0.3759640543927692,0.21969460564326396,0.1503922143676842,0.11254538599620613,0.15566826528355596,0.1743172832726583,0.06938896595393733,0.05313820760422938,0.06609408092751798
0,0.3982781628939013,0.20678030848145393,0.1419662391588004,0.11122068139208274,0.1493168605512993,0.19163708929696321,0.06539499058214747,0.042946176346249566,0.05737176350436166
0,0.35873212940002386,0.1781352998133758,0.12172289355308039,0.09499288593245943,0.13913684599116488,0.18214061235153414,0.057781656247017754,0.04664873379913725,0.057925153413923534
0,0.3423185368972935,0.19059849026578624,0.12551739064216602,0.09536023159731481,0.13742099844973688,0.15740746714468437,0.06556398582701668,0.04099205347894501,0.05759380055282479
0,0.4264448294537332,0.24474267213027567,0.17190028952929445,0.139380825615005,0.18131420610813212,0.18772448569051847,0.07704399375923385,0.05517517753918926,0.06937418443999453
0,0.42256025113375373,0.38451049663759557,0.23652195997137346,0.1528538335595179,0.1718966651511961,0.04950195484115846,0.16797890440230015,0.09597585521853405,0.03745598271960608
0,0.44650389153092823,0.23813138886390178,0.16290361717757876,0.12004958928866247,0.15338560074978855,0.21140958236362617,0.07542344555570067,0.053634066031196484,0.06476943080954103
0,0.3688714310001823,0.25112134024815524,0.13429639836320578,0.10592651894036832,0.1421527766283324,0.11854765236533275,0.11712050715597072,0.03834296249335729,0.04783574790457077
0,0.41401502822386116,0.19209714750356563,0.1336022079254778,0.10825796586708296,0.15813799415318378,0.22774905316067645,0.06911135665139342,0.04077107816719859,0.05866136300900809
0,0.4111198289619385,0.21419528301158158,0.14803895551897128,0.11104252751221654,0.14574599129607227,0.19772631531804674,0.0665715569707498,0.04807530859827207,0.06053297376552137
0,0.3995027529202889,0.19240503142122792,0.12048711753261515,0.09172630813822157,0.13549719788088366,0.20796218120150203,0.0731705221895138,0.04594633350677128,0.0590508250020433
0,0.3874010246042086,0.1825165446667575,0.11992876491179472,0.09720961094789145,0.1504116102130385,0.2067338239100204,0.07012056706964329,0.04506508144061096,0.059957090338781
0,0.4570348778636233,0.22519345640049226,0.1536278458935379,0.11713676074691055,0.14585409770201013,0.2318777093988458,0.0806948219330116,0.05926807224506063,0.049359911152950686
0,0.3843171228677848,0.20427487532666297,0.14763110027502113,0.11632760635011913,0.1449861838380749,0.18355074990697987,0.06086898404262956,0.0444960902322901,0.057448733642966966
0,0.3795983648388901,0.255618310884045,0.15947534770133215,0.11088447472945155,0.1667365044080749,0.14225900339788994,0.09666590720096034,0.06298962579541917,0.07618969828716791
0,0.3985184419706332,0.24595173862309644,0.17289315242531653,0.12787407355520058,0.17063194431125406,0.1755667784525986,0.07322782092900587,0.054709134515308476,0.059154482669951235
0,0.37675421906838386,0.17230551653990794,0.11599402780007378,0.09258148841202361,0.12233683403366147,0.20626519258914092,0.058135077627295535,0.03812636852722572,0.04402642969847005
0,0.3920674642541224,0.17937279847515308,0.11317138092586973,0.08826465121594533,0.1289734583300259,0.21270514264412996,0.06723454179107324,0.04544864707379541,0.057405812781195685
0,0.3759200730943437,0.18909209733988644,0.12220725333955307,0.0963314600775126,0.13979139367758464,0.18685573005231765,0.0718217173435336,0.04456276707589618,0.05334049682267483
0,0.3488543225496009,0.16865073677238382,0.10785689655221466,0.07892233734646925,0.10618232537947793,0.1806798773457212,0.062388274066898244,0.04368103250826301,0.04431198411002659
0,0.4458640102413584,0.24074499522997905,0.15318102576262171,0.1213399926662471,0.18113653612031397,0.21541152579105052,0.09124077696940423,0.05803486414563435,0.07930335330321384
0,0.3595793011367446,0.1546947772819172,0.11008482703363175,0.09020361386369892,0.13717355392685848,0.20827304744632358,0.055615889640163424,0.035434179770488815,0.05305925535586289
0,0.4257979655136921,0.2138049308556121,0.1379651169611668,0.10731159612303891,0.16414473343648542,0.2137676596896634,0.08051273225071663,0.04906205110259777,0.06964099631255108
0,0.4408567423562826,0.20086298589792412,0.15188374983033956,0.11934319148396418,0.1552148274642169,0.2462075564606313,0.06477868481374045,0.04639397292174813,0.05069463913324609
0,0.3833315407110981,0.19606177957840817,0.12932095296056176,0.09832981301360129,0.14426448735517605,0.1880940173611577,0.06901816630030308,0.047702530183509506,0.05676741609625567
0,0.4209876071144843,0.2056588436842344,0.139944242226863,0.10777886136704429,0.15960306501636246,0.21614874194455955,0.07243250198925985,0.047601212622548336,0.06696664241403623
0,0.41101667573111644,0.1998512979965481,0.13841561100318664,0.1125517177124239,0.1635622364555763,0.21691237880576897,0.07508042807641291,0.038657083549818776,0.060751007555843166
