Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.5285356640815735, 0.772840678691864]","[0.5814943909645081, 0.7197433114051819]","[0.6044256687164307, 0.652432918548584]","[0.6231955289840698, 0.5928576588630676]","[0.6511976718902588, 0.5448065996170044]","[0.6128169298171997, 0.635938286781311]","[0.5950110554695129, 0.5648074150085449]","[0.5574224591255188, 0.5482872724533081]","[0.5270944833755493, 0.5506687760353088]","[0.5864843130111694, 0.6505665183067322]","[0.5602503418922424, 0.558885395526886]","[0.5072911381721497, 0.5541790723800659]","[0.4758017659187317, 0.5696157217025757]","[0.547151505947113, 0.6703478097915649]","[0.5159242749214172, 0.5771014094352722]","[0.4688805937767029, 0.5739290714263916]","[0.4451473653316498, 0.5894624590873718]","[0.503484845161438, 0.6918296217918396]","[0.47127851843833923, 0.6164050102233887]","[0.44449231028556824, 0.6032487750053406]","[0.43420419096946716, 0.60951828956604]"
"[0.4696258008480072, 0.8715884685516357]","[0.5646798610687256, 0.7954361438751221]","[0.5922674536705017, 0.6841656565666199]","[0.6088516712188721, 0.6061588525772095]","[0.6190003156661987, 0.553083598613739]","[0.5195211172103882, 0.5980256795883179]","[0.5717974901199341, 0.5378117561340332]","[0.5801411271095276, 0.6166859269142151]","[0.5650730729103088, 0.671445906162262]","[0.48793143033981323, 0.6041674613952637]","[0.5652647614479065, 0.5539559125900269]","[0.5637955665588379, 0.6564541459083557]","[0.5390468239784241, 0.7087327241897583]","[0.45534542202949524, 0.6118493676185608]","[0.5387237071990967, 0.5785607695579529]","[0.5336785316467285, 0.678255558013916]","[0.5020372867584229, 0.7258026599884033]","[0.42067408561706543, 0.6243687868118286]","[0.45313453674316406, 0.5213768482208252]","[0.4673936665058136, 0.4676473140716553]","[0.4686870276927948, 0.4047536849975586]"
"[0.4533407390117645, 0.933917760848999]","[0.5633463263511658, 0.8461798429489136]","[0.6261931657791138, 0.704757571220398]","[0.6730407476425171, 0.6063973307609558]","[0.7032759189605713, 0.5347422361373901]","[0.5080876350402832, 0.6301201581954956]","[0.5370469093322754, 0.5495374798774719]","[0.5511098504066467, 0.6415925025939941]","[0.5427209734916687, 0.6923065781593323]","[0.4522009491920471, 0.6493357419967651]","[0.49019482731819153, 0.580642580986023]","[0.5085428357124329, 0.6998777985572815]","[0.4937649965286255, 0.7503831386566162]","[0.39798593521118164, 0.6674667596817017]","[0.4287243187427521, 0.6118306517601013]","[0.45494458079338074, 0.7255112528800964]","[0.4462209939956665, 0.7751019597053528]","[0.3414396047592163, 0.680851936340332]","[0.32300254702568054, 0.567425549030304]","[0.3260989189147949, 0.502997636795044]","[0.31393784284591675, 0.4252395033836365]"
"[0.44365280866622925, 0.8868533968925476]","[0.4958178997039795, 0.826408863067627]","[0.5496711730957031, 0.7085260152816772]","[0.5955896377563477, 0.6119614243507385]","[0.6278871297836304, 0.5352125763893127]","[0.5047090649604797, 0.6093266010284424]","[0.43774864077568054, 0.5534191727638245]","[0.43406859040260315, 0.6301096081733704]","[0.460033118724823, 0.6712957620620728]","[0.44488731026649475, 0.6285649538040161]","[0.3794015645980835, 0.5932830572128296]","[0.39301419258117676, 0.6846252083778381]","[0.43021702766418457, 0.7116824984550476]","[0.3872520923614502, 0.6476601958274841]","[0.33040302991867065, 0.6256688833236694]","[0.35054150223731995, 0.7053235173225403]","[0.38693860173225403, 0.7367957234382629]","[0.33810898661613464, 0.6603229641914368]","[0.2978338897228241, 0.5747359991073608]","[0.27109822630882263, 0.5252828598022461]","[0.25479018688201904, 0.46967968344688416]"
"[0.5232808589935303, 0.8166621923446655]","[0.5038745999336243, 0.759423017501831]","[0.47640299797058105, 0.6617751121520996]","[0.4475772976875305, 0.5834118723869324]","[0.4266155958175659, 0.529395580291748]","[0.546112060546875, 0.6078130602836609]","[0.6086971759796143, 0.5611712336540222]","[0.5863966941833496, 0.6281789541244507]","[0.5479685068130493, 0.6463770866394043]","[0.5756219625473022, 0.6151394248008728]","[0.656477689743042, 0.5904413461685181]","[0.6289557218551636, 0.6887598037719727]","[0.5871978402137756, 0.706131637096405]","[0.605118989944458, 0.6213531494140625]","[0.6787095069885254, 0.5913752317428589]","[0.6419716477394104, 0.6946395635604858]","[0.5958910584449768, 0.7100887298583984]","[0.620909571647644, 0.6180921792984009]","[0.6882282495498657, 0.5777225494384766]","[0.6721362471580505, 0.6255042552947998]","[0.6329104900360107, 0.630017101764679]"
"[0.44019171595573425, 0.8643100261688232]","[0.48761236667633057, 0.7942301034927368]","[0.5412737727165222, 0.6864237785339355]","[0.5864275097846985, 0.5944507122039795]","[0.6177350282669067, 0.5143281817436218]","[0.5211648344993591, 0.5944198369979858]","[0.4474005699157715, 0.5320417881011963]","[0.44306567311286926, 0.6085726022720337]","[0.4706331491470337, 0.6471735835075378]","[0.4563223421573639, 0.62190181016922]","[0.3890306353569031, 0.5735216736793518]","[0.40146565437316895, 0.6617629528045654]","[0.437166690826416, 0.69017493724823]","[0.3945070803165436, 0.6393535137176514]","[0.34118396043777466, 0.6018803119659424]","[0.36025580763816833, 0.6783524751663208]","[0.4029569923877716, 0.7131536602973938]","[0.344819039106369, 0.6474988460540771]","[0.3070630431175232, 0.5635528564453125]","[0.2808278799057007, 0.5175648927688599]","[0.27109336853027344, 0.46705758571624756]"
"[0.44712013006210327, 0.8736997842788696]","[0.5417790412902832, 0.7964122295379639]","[0.6022440791130066, 0.6844398975372314]","[0.6574047803878784, 0.5961117744445801]","[0.6876564025878906, 0.5251697301864624]","[0.5204071402549744, 0.5994378328323364]","[0.4982294738292694, 0.550074577331543]","[0.5038575530052185, 0.630587100982666]","[0.5070021152496338, 0.6682997941970825]","[0.45098626613616943, 0.6220300197601318]","[0.4382656514644623, 0.579725980758667]","[0.4597432613372803, 0.6816430687904358]","[0.4698806703090668, 0.7052292227745056]","[0.3930833637714386, 0.6416275501251221]","[0.3697317838668823, 0.6073928475379944]","[0.4097225069999695, 0.6972834467887878]","[0.4348142147064209, 0.7283280491828918]","[0.3425561785697937, 0.6531901955604553]","[0.3082113564014435, 0.5648376941680908]","[0.29423215985298157, 0.5173915028572083]","[0.2773060202598572, 0.45341283082962036]"
"[0.4702560305595398, 0.9130344390869141]","[0.565375030040741, 0.8423764109611511]","[0.614210307598114, 0.7025499939918518]","[0.6423662900924683, 0.6086480617523193]","[0.6674354076385498, 0.5430226922035217]","[0.5374547243118286, 0.6162983179092407]","[0.5655092597007751, 0.5454511642456055]","[0.578264594078064, 0.6238362193107605]","[0.5742834210395813, 0.6762926578521729]","[0.49207672476768494, 0.628861129283905]","[0.5372468829154968, 0.5681491494178772]","[0.546724259853363, 0.6774409413337708]","[0.5335953831672668, 0.7354468703269958]","[0.44302791357040405, 0.6450123190879822]","[0.49439549446105957, 0.6033428311347961]","[0.5039477348327637, 0.7114580273628235]","[0.4868053197860718, 0.7680231332778931]","[0.3935283422470093, 0.6628438234329224]","[0.4027552008628845, 0.5534761548042297]","[0.4128599166870117, 0.489754855632782]","[0.41103801131248474, 0.41857457160949707]"
"[0.4867304265499115, 0.877778172492981]","[0.5930051207542419, 0.796350359916687]","[0.645115077495575, 0.6767366528511047]","[0.6928560137748718, 0.586953341960907]","[0.7270436882972717, 0.5216348767280579]","[0.5532814860343933, 0.6021095514297485]","[0.5428892970085144, 0.5351069569587708]","[0.5550362467765808, 0.6106327772140503]","[0.5617404580116272, 0.6545782685279846]","[0.48817652463912964, 0.6246660947799683]","[0.4893588423728943, 0.5627908110618591]","[0.5166881084442139, 0.6693115830421448]","[0.5243130326271057, 0.7139778733253479]","[0.43075549602508545, 0.6433575749397278]","[0.42351260781288147, 0.591484785079956]","[0.4650166630744934, 0.6877644658088684]","[0.4829519987106323, 0.7313022613525391]","[0.37355688214302063, 0.6545484662055969]","[0.3456619381904602, 0.5593597888946533]","[0.3359113335609436, 0.5087760090827942]","[0.3192623555660248, 0.44168657064437866]"
"[0.5263406038284302, 0.8789689540863037]","[0.44279035925865173, 0.7815925478935242]","[0.40478628873825073, 0.6752093434333801]","[0.39251530170440674, 0.5991201400756836]","[0.3642871379852295, 0.5304676294326782]","[0.5121356844902039, 0.5974730253219604]","[0.4188520908355713, 0.5595033764839172]","[0.4140082597732544, 0.634628176689148]","[0.44690075516700745, 0.6615472435951233]","[0.5474837422370911, 0.6238279342651367]","[0.43083545565605164, 0.5880845189094543]","[0.42743968963623047, 0.6836671233177185]","[0.4715193510055542, 0.6993168592453003]","[0.564797580242157, 0.6477968692779541]","[0.4528411030769348, 0.6207830309867859]","[0.4513835310935974, 0.7096444368362427]","[0.49636149406433105, 0.7496915459632874]","[0.573601245880127, 0.6646093726158142]","[0.5424849987030029, 0.5789386630058289]","[0.5243692994117737, 0.520941972732544]","[0.529690682888031, 0.4611561596393585]"
"[0.5303751826286316, 0.8541083335876465]","[0.4532768130302429, 0.7852564454078674]","[0.39989009499549866, 0.6723827719688416]","[0.3583565354347229, 0.5845837593078613]","[0.3164822459220886, 0.5278797149658203]","[0.4773293733596802, 0.6078791618347168]","[0.48634591698646545, 0.5443553328514099]","[0.4828853905200958, 0.618197500705719]","[0.47735142707824707, 0.6575474739074707]","[0.5357344150543213, 0.6174405813217163]","[0.5429936647415161, 0.5785544514656067]","[0.5221667885780334, 0.6708737015724182]","[0.5153486728668213, 0.683068573474884]","[0.5914329290390015, 0.6354603171348572]","[0.6000738143920898, 0.6034525632858276]","[0.5717751979827881, 0.684562623500824]","[0.5544138550758362, 0.7125884890556335]","[0.6387587189674377, 0.6519259214401245]","[0.6574868559837341, 0.5681540966033936]","[0.6741508841514587, 0.5161027312278748]","[0.6917686462402344, 0.45983758568763733]"
"[0.44285914301872253, 0.8519616723060608]","[0.5727173686027527, 0.7796040773391724]","[0.6266229152679443, 0.6716216206550598]","[0.6726287007331848, 0.596280038356781]","[0.6914846897125244, 0.5374652743339539]","[0.5360722541809082, 0.6040415167808533]","[0.5664626359939575, 0.5624821782112122]","[0.5624253749847412, 0.6383567452430725]","[0.55472332239151, 0.6620872616767883]","[0.476115882396698, 0.6248184442520142]","[0.5243067741394043, 0.5787479877471924]","[0.5267851948738098, 0.6771010160446167]","[0.5155187845230103, 0.7097911238670349]","[0.4263879060745239, 0.6439284682273865]","[0.46480920910835266, 0.6072101593017578]","[0.48457086086273193, 0.7018831968307495]","[0.48296281695365906, 0.7317941188812256]","[0.3822769522666931, 0.6527799367904663]","[0.3848005533218384, 0.5682747960090637]","[0.3773356080055237, 0.5251839756965637]","[0.3648749589920044, 0.4666280448436737]"
"[0.5159724950790405, 0.8915604948997498]","[0.40913861989974976, 0.8058032989501953]","[0.355938196182251, 0.6784610152244568]","[0.31500229239463806, 0.5870187282562256]","[0.2749968469142914, 0.5272039771080017]","[0.45951396226882935, 0.6139353513717651]","[0.4397839307785034, 0.5418842434883118]","[0.42447948455810547, 0.6214823126792908]","[0.42937996983528137, 0.6669203639030457]","[0.5169811844825745, 0.6291943788528442]","[0.4957098364830017, 0.5833422541618347]","[0.47068166732788086, 0.6862154603004456]","[0.4850740134716034, 0.7073892951011658]","[0.5727671980857849, 0.6515403985977173]","[0.5532534122467041, 0.6106419563293457]","[0.5223161578178406, 0.7062597870826721]","[0.5256298184394836, 0.7463847994804382]","[0.6213314533233643, 0.6705288887023926]","[0.6409093737602234, 0.5677304863929749]","[0.6501189470291138, 0.5063178539276123]","[0.6690725088119507, 0.4429439902305603]"
"[0.5489108562469482, 0.8276209235191345]","[0.45853596925735474, 0.7649084329605103]","[0.4079176187515259, 0.664620041847229]","[0.3692516088485718, 0.5913266539573669]","[0.3340805172920227, 0.5398581624031067]","[0.4861787259578705, 0.6017040014266968]","[0.4705599546432495, 0.5389882922172546]","[0.4652705192565918, 0.604474663734436]","[0.4687436819076538, 0.6460384130477905]","[0.5347990393638611, 0.6083024740219116]","[0.515933096408844, 0.5638111233711243]","[0.5015837550163269, 0.6487370133399963]","[0.5076435804367065, 0.6770830154418945]","[0.5823328495025635, 0.6223676204681396]","[0.5681888461112976, 0.5825247764587402]","[0.5460479259490967, 0.6649144887924194]","[0.5410246253013611, 0.7099757790565491]","[0.6268556714057922, 0.6356897950172424]","[0.6424386501312256, 0.5499371886253357]","[0.6522001624107361, 0.49389857053756714]","[0.6660209894180298, 0.4361317753791809]"
"[0.5501559376716614, 0.8728082180023193]","[0.4566352367401123, 0.782361626625061]","[0.39069128036499023, 0.6605537533760071]","[0.34404391050338745, 0.5714490413665771]","[0.309902548789978, 0.5066686868667603]","[0.47676974534988403, 0.5941470861434937]","[0.5070002675056458, 0.527137815952301]","[0.5005654096603394, 0.6131594777107239]","[0.4813143014907837, 0.6533675789833069]","[0.5415663719177246, 0.6200926899909973]","[0.5699087381362915, 0.562693178653717]","[0.5472260117530823, 0.6681277751922607]","[0.5234496593475342, 0.6910338401794434]","[0.603620707988739, 0.6417227387428284]","[0.6286892890930176, 0.5956501960754395]","[0.5949320793151855, 0.6920366287231445]","[0.5637752413749695, 0.7295300364494324]","[0.6563947200775146, 0.6551867127418518]","[0.6842067241668701, 0.5613313317298889]","[0.7041377425193787, 0.5113632678985596]","[0.7223642468452454, 0.4539910554885864]"
"[0.5144326686859131, 0.8763068914413452]","[0.42179974913597107, 0.8005167245864868]","[0.3746073842048645, 0.6812576651573181]","[0.3488711416721344, 0.5955973863601685]","[0.3162769079208374, 0.5364076495170593]","[0.47138914465904236, 0.6222392320632935]","[0.4225899875164032, 0.5616894960403442]","[0.42301076650619507, 0.6367640495300293]","[0.44777607917785645, 0.6678447127342224]","[0.5210604071617126, 0.6412297487258911]","[0.4735170304775238, 0.5887186527252197]","[0.4574887156486511, 0.6912749409675598]","[0.48638778924942017, 0.6932859420776367]","[0.5651654005050659, 0.6640821695327759]","[0.5188117623329163, 0.6273960471153259]","[0.4980289340019226, 0.7119313478469849]","[0.5212728381156921, 0.7448747158050537]","[0.6073921322822571, 0.6801758408546448]","[0.6146345138549805, 0.5911973118782043]","[0.6119964718818665, 0.5262872576713562]","[0.6250064969062805, 0.46370232105255127]"
"[0.4447590708732605, 0.8547691106796265]","[0.5149148106575012, 0.8007850646972656]","[0.5688408613204956, 0.6894877552986145]","[0.6178882122039795, 0.6002450585365295]","[0.6531826257705688, 0.5364044308662415]","[0.5188963413238525, 0.6048906445503235]","[0.4539961814880371, 0.5481670498847961]","[0.46169304847717285, 0.6275168657302856]","[0.4928474724292755, 0.6619308590888977]","[0.44903630018234253, 0.6189366579055786]","[0.39354509115219116, 0.5866439938545227]","[0.42034947872161865, 0.6822479963302612]","[0.45875346660614014, 0.7060385942459106]","[0.388247549533844, 0.6330361366271973]","[0.338409960269928, 0.611406683921814]","[0.3707301616668701, 0.6934026479721069]","[0.4101874828338623, 0.724531888961792]","[0.33663463592529297, 0.6444679498672485]","[0.3003705143928528, 0.5600531697273254]","[0.28191113471984863, 0.5186672210693359]","[0.26904556155204773, 0.467806339263916]"
"[0.532035768032074, 0.9185895919799805]","[0.4316665828227997, 0.8308971524238586]","[0.39143624901771545, 0.7011318206787109]","[0.37352293729782104, 0.6092941761016846]","[0.3454142212867737, 0.5371830463409424]","[0.4891345500946045, 0.6228813529014587]","[0.4199693202972412, 0.5558996796607971]","[0.40972524881362915, 0.6362804174423218]","[0.43681710958480835, 0.6814863085746765]","[0.5313345193862915, 0.6424686908721924]","[0.44557952880859375, 0.5935742855072021]","[0.4408503770828247, 0.6996808052062988]","[0.4770103991031647, 0.7200770378112793]","[0.5683550834655762, 0.6643165946006775]","[0.475896954536438, 0.6222909688949585]","[0.4736061096191406, 0.7243566513061523]","[0.5097342729568481, 0.770419180393219]","[0.6025698184967041, 0.6819238066673279]","[0.5822319984436035, 0.5780362486839294]","[0.5713304877281189, 0.5132215619087219]","[0.5741128325462341, 0.4474623203277588]"
"[0.5342337489128113, 0.8711236715316772]","[0.4347611665725708, 0.7781428694725037]","[0.3984905183315277, 0.6702892780303955]","[0.3891794681549072, 0.592424213886261]","[0.3675157129764557, 0.528548002243042]","[0.5122973918914795, 0.5871762037277222]","[0.42289459705352783, 0.5512135028839111]","[0.4139609932899475, 0.6271114945411682]","[0.4446371793746948, 0.6638743281364441]","[0.5489340424537659, 0.6033297777175903]","[0.43368539214134216, 0.5824102759361267]","[0.43335065245628357, 0.6688820123672485]","[0.470678448677063, 0.6952661871910095]","[0.5716308355331421, 0.6285240650177002]","[0.45759689807891846, 0.6110618114471436]","[0.46016255021095276, 0.6951765418052673]","[0.5008147954940796, 0.7346251606941223]","[0.5867921113967896, 0.6562146544456482]","[0.546806812286377, 0.5698567628860474]","[0.5320548415184021, 0.5162510275840759]","[0.5357816815376282, 0.46252912282943726]"
"[0.4421701729297638, 0.8138789534568787]","[0.49005672335624695, 0.7568541765213013]","[0.541815996170044, 0.6497766971588135]","[0.5781726837158203, 0.5602010488510132]","[0.5999689102172852, 0.49123498797416687]","[0.5009854435920715, 0.5772610902786255]","[0.43882712721824646, 0.5264736413955688]","[0.44535523653030396, 0.5953769683837891]","[0.47673487663269043, 0.6242232322692871]","[0.4459068775177002, 0.5997431874275208]","[0.3856227397918701, 0.5638015270233154]","[0.4072842299938202, 0.6446601152420044]","[0.44498080015182495, 0.6667255163192749]","[0.3969966769218445, 0.6185938119888306]","[0.34675276279449463, 0.5945479869842529]","[0.3724304437637329, 0.6643187403678894]","[0.40924692153930664, 0.6937289834022522]","[0.35868754982948303, 0.63069748878479]","[0.32552164793014526, 0.5606654286384583]","[0.3053687810897827, 0.5249725580215454]","[0.29421812295913696, 0.4805675148963928]"
