Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
R,"[0.5030419230461121, 0.8059180974960327, 9.505568527856667e-07]","[0.5842439532279968, 0.7405824065208435, 0.0017347668763250113]","[0.6330538988113403, 0.6837231516838074, -0.006112138740718365]","[0.696041464805603, 0.6299557685852051, -0.008814414963126183]","[0.7504125237464905, 0.5956932306289673, -0.010823345743119717]","[0.5475553870201111, 0.5590843558311462, -0.04876586049795151]","[0.5825755000114441, 0.4393194913864136, -0.0646519884467125]","[0.5945205092430115, 0.3689408302307129, -0.07067718356847763]","[0.6102452874183655, 0.31847265362739563, -0.07604628056287766]","[0.4692680835723877, 0.5635166764259338, -0.052216023206710815]","[0.4428393244743347, 0.4188132882118225, -0.0837346687912941]","[0.4291275143623352, 0.3333835005760193, -0.10657644271850586]","[0.42431721091270447, 0.2762526869773865, -0.12303823232650757]","[0.4073410630226135, 0.598764955997467, -0.04862919822335243]","[0.3585103154182434, 0.4737650752067566, -0.0802021399140358]","[0.33043310046195984, 0.3903743028640747, -0.10386012494564056]","[0.31170421838760376, 0.3331592082977295, -0.11849766224622726]","[0.370621919631958, 0.6507559418678284, -0.040125343948602676]","[0.29565224051475525, 0.5877327919006348, -0.06204399839043617]","[0.24981099367141724, 0.5485020279884338, -0.0744025781750679]","[0.2181600034236908, 0.5097386240959167, -0.08140216767787933]"
R,"[0.5290172696113586, 0.9157260656356812, 6.018539124852396e-07]","[0.6185829639434814, 0.794026255607605, 0.11518814414739609]","[0.6586937308311462, 0.718612551689148, 0.16337238252162933]","[0.7288707494735718, 0.6454981565475464, 0.2033623456954956]","[0.8043316006660461, 0.6109629273414612, 0.2446281462907791]","[0.5441905856132507, 0.5619283318519592, 0.051303692162036896]","[0.5771041512489319, 0.42064791917800903, 0.07039932161569595]","[0.5799310207366943, 0.33587586879730225, 0.09789260476827621]","[0.5882079601287842, 0.2767024338245392, 0.11706846952438354]","[0.4462801218032837, 0.5795301795005798, 0.017849184572696686]","[0.4132670760154724, 0.3958480954170227, 0.0036481800489127636]","[0.3949713110923767, 0.2904681861400604, 0.010687347501516342]","[0.3854402005672455, 0.21454358100891113, 0.020117251202464104]","[0.37105709314346313, 0.6275594830513, 0.0007648455211892724]","[0.31172361969947815, 0.46568381786346436, -0.018107665702700615]","[0.2796041965484619, 0.3614881634712219, -0.02908337116241455]","[0.25695735216140747, 0.2848984897136688, -0.03150411322712898]","[0.31766900420188904, 0.6905269622802734, 0.0014095220249146223]","[0.20860615372657776, 0.6180616617202759, -0.01024725940078497]","[0.14031261205673218, 0.5754842162132263, -0.021336818113923073]","[0.08993011713027954, 0.5270365476608276, -0.026428762823343277]"
L,"[0.4718497097492218, 0.861951470375061, 3.372286627723042e-08]","[0.3762481212615967, 0.7557113170623779, 0.06935101747512817]","[0.3205147385597229, 0.6785163879394531, 0.08613318204879761]","[0.28437450528144836, 0.6120383143424988, 0.10485675930976868]","[0.2420487105846405, 0.5691803097724915, 0.12037481367588043]","[0.4085440933704376, 0.5660511255264282, -0.0852377638220787]","[0.36227351427078247, 0.4352162182331085, -0.10081786662340164]","[0.33648425340652466, 0.35116276144981384, -0.0947735607624054]","[0.3286789655685425, 0.2902853488922119, -0.09007815271615982]","[0.4807605743408203, 0.5841308832168579, -0.09986512362957001]","[0.49760088324546814, 0.4155614376068115, -0.15032042562961578]","[0.5135525465011597, 0.31066593527793884, -0.17026793956756592]","[0.527083694934845, 0.23526474833488464, -0.18333843350410461]","[0.5419216752052307, 0.6235085129737854, -0.09118080884218216]","[0.5887513756752014, 0.48547887802124023, -0.13118994235992432]","[0.6199566721916199, 0.3913607597351074, -0.15173503756523132]","[0.6402450203895569, 0.33030980825424194, -0.16079387068748474]","[0.603079617023468, 0.6714364886283875, -0.0660821944475174]","[0.6826694011688232, 0.6093736290931702, -0.09106405824422836]","[0.7391008734703064, 0.5763517022132874, -0.1052648052573204]","[0.779424786567688, 0.5446192622184753, -0.11339990794658661]"
R,"[0.456926167011261, 0.7932640314102173, 3.8193439877431956e-07]","[0.5693982243537903, 0.72770756483078, 0.025175822898745537]","[0.642026424407959, 0.6600283980369568, 0.04181841388344765]","[0.7079055309295654, 0.5999981760978699, 0.05469658970832825]","[0.7682573199272156, 0.5709044933319092, 0.06730286777019501]","[0.5432807803153992, 0.5457437038421631, 0.03498786687850952]","[0.5854708552360535, 0.43540167808532715, 0.04793080687522888]","[0.6005253195762634, 0.3673917055130005, 0.05542803928256035]","[0.6156510710716248, 0.316707968711853, 0.05690455064177513]","[0.47126999497413635, 0.5393370389938354, 0.02677140012383461]","[0.4588795602321625, 0.41214531660079956, 0.041283171623945236]","[0.45680880546569824, 0.3381863236427307, 0.034075573086738586]","[0.452911913394928, 0.28157347440719604, 0.02329370006918907]","[0.41430455446243286, 0.5685781836509705, 0.021816328167915344]","[0.3846724331378937, 0.46401333808898926, 0.02391831949353218]","[0.37525883316993713, 0.39658811688423157, -0.0005650724051520228]","[0.36105355620384216, 0.3447303771972656, -0.022037584334611893]","[0.3787955939769745, 0.6166192889213562, 0.021102484315633774]","[0.3198890686035156, 0.580828845500946, 0.018724773079156876]","[0.28561997413635254, 0.5567778944969177, 0.0036407907027751207]","[0.2580595016479492, 0.5310624241828918, -0.009227384813129902]"
R,"[0.4235047698020935, 0.770613968372345, 1.0710408560044016e-06]","[0.5219922065734863, 0.7216670513153076, -0.041940052062273026]","[0.5824358463287354, 0.668529748916626, -0.07136792689561844]","[0.6498453617095947, 0.6217946410179138, -0.08895055204629898]","[0.7142852544784546, 0.5952058434486389, -0.10460396856069565]","[0.502060055732727, 0.5557156801223755, -0.08428175002336502]","[0.5467416644096375, 0.45400017499923706, -0.1046040803194046]","[0.5632951259613037, 0.3896956443786621, -0.11078889667987823]","[0.5768934488296509, 0.3426445424556732, -0.11685968190431595]","[0.4359952211380005, 0.5558401942253113, -0.06682989746332169]","[0.429273396730423, 0.4271177053451538, -0.1009296178817749]","[0.4250088930130005, 0.34995922446250916, -0.1202261745929718]","[0.4184783697128296, 0.30077114701271057, -0.13394266366958618]","[0.38291865587234497, 0.5837564468383789, -0.04558880999684334]","[0.36580175161361694, 0.48451367020606995, -0.07582162320613861]","[0.35752999782562256, 0.41695207357406616, -0.08978332579135895]","[0.35094696283340454, 0.3757728040218353, -0.09744776040315628]","[0.35395753383636475, 0.6271519064903259, -0.024425026029348373]","[0.30818694829940796, 0.572315514087677, -0.04994034767150879]","[0.28217896819114685, 0.5289786458015442, -0.06274803727865219]","[0.26603037118911743, 0.48886173963546753, -0.06912941485643387]"
R,"[0.5831754207611084, 0.8654139041900635, 7.106977477633336e-07]","[0.658828854560852, 0.7732579708099365, 0.028157737106084824]","[0.6941378116607666, 0.7008239030838013, 0.03402681648731232]","[0.7463691234588623, 0.6364437341690063, 0.03755482658743858]","[0.8060564994812012, 0.6107772588729858, 0.038245849311351776]","[0.5947169065475464, 0.5603392124176025, -0.01703128218650818]","[0.6088720560073853, 0.4294065237045288, -0.025938495993614197]","[0.6126589775085449, 0.35187989473342896, -0.024135248735547066]","[0.6223817467689514, 0.2939481735229492, -0.02589382976293564]","[0.5070475339889526, 0.561442494392395, -0.039650414139032364]","[0.4689561128616333, 0.4015021324157715, -0.06976322084665298]","[0.44663605093955994, 0.3021202087402344, -0.0884600430727005]","[0.43541479110717773, 0.23330703377723694, -0.10079840570688248]","[0.4318983256816864, 0.6012423038482666, -0.05547676607966423]","[0.36818480491638184, 0.46316254138946533, -0.09342803061008453]","[0.3379799425601959, 0.36806273460388184, -0.1265489161014557]","[0.31685224175453186, 0.29544663429260254, -0.14736442267894745]","[0.3768369257450104, 0.6689713597297668, -0.0636848732829094]","[0.27227407693862915, 0.5948511362075806, -0.1072721928358078]","[0.20910754799842834, 0.5480945110321045, -0.13607339560985565]","[0.16120055317878723, 0.5010697245597839, -0.15248297154903412]"
R,"[0.5932171940803528, 0.7872726917266846, 7.595679676342115e-07]","[0.628341019153595, 0.6811916828155518, 0.04890798404812813]","[0.6079959869384766, 0.6070539355278015, 0.058682799339294434]","[0.5653883814811707, 0.5599759817123413, 0.06586648523807526]","[0.5197446346282959, 0.5311917662620544, 0.06913519650697708]","[0.5800250768661499, 0.5690333247184753, -0.0463782474398613]","[0.5766275525093079, 0.4441825747489929, -0.07158534973859787]","[0.5734853744506836, 0.3724958300590515, -0.0753229632973671]","[0.5792295336723328, 0.32178646326065063, -0.07567579299211502]","[0.5182464718818665, 0.5902791619300842, -0.07730315625667572]","[0.4737623631954193, 0.4399481415748596, -0.11787527054548264]","[0.44816887378692627, 0.3521301746368408, -0.13438913226127625]","[0.43853265047073364, 0.29065725207328796, -0.1413588970899582]","[0.46640750765800476, 0.6324261426925659, -0.09644244611263275]","[0.39967212080955505, 0.49262022972106934, -0.1344289779663086]","[0.36824578046798706, 0.4149284064769745, -0.1521037369966507]","[0.3550999164581299, 0.35466623306274414, -0.15843218564987183]","[0.42969995737075806, 0.6899690628051758, -0.10524526983499527]","[0.3543250560760498, 0.6140637397766113, -0.14090946316719055]","[0.3134046196937561, 0.5765633583068848, -0.15417970716953278]","[0.28599828481674194, 0.5436183214187622, -0.15716610848903656]"
R,"[0.5702170729637146, 0.8308847546577454, 9.788697070689523e-07]","[0.656890869140625, 0.768898606300354, -0.02183183655142784]","[0.7022334933280945, 0.6984691619873047, -0.04338587820529938]","[0.7607131600379944, 0.6411853432655334, -0.061124734580516815]","[0.8227956295013428, 0.6150696277618408, -0.08189786970615387]","[0.6047905683517456, 0.5604206323623657, -0.07012583315372467]","[0.6242414712905884, 0.4281291961669922, -0.0943334698677063]","[0.6325835585594177, 0.34918320178985596, -0.10748306661844254]","[0.6425745487213135, 0.29029393196105957, -0.11930286884307861]","[0.5178729891777039, 0.5578434467315674, -0.07551974803209305]","[0.484102725982666, 0.4041253328323364, -0.10090479254722595]","[0.4641956686973572, 0.304233193397522, -0.12292683124542236]","[0.45109808444976807, 0.23532596230506897, -0.14223207533359528]","[0.44393986463546753, 0.5899066925048828, -0.0782427117228508]","[0.38121479749679565, 0.45632272958755493, -0.10897441953420639]","[0.3436095714569092, 0.3674167990684509, -0.14369094371795654]","[0.31709563732147217, 0.30266690254211426, -0.1708071231842041]","[0.39451777935028076, 0.6451731324195862, -0.07910730689764023]","[0.30721515417099, 0.5850452184677124, -0.1152181550860405]","[0.2555341124534607, 0.5439079999923706, -0.14193157851696014]","[0.22041970491409302, 0.5096806883811951, -0.15986619889736176]"
R,"[0.6650119423866272, 0.8208158612251282, 5.800019948765112e-07]","[0.6865432262420654, 0.715397834777832, 0.06525266170501709]","[0.6738629937171936, 0.640211820602417, 0.08820484578609467]","[0.6709073781967163, 0.6001570820808411, 0.10373303294181824]","[0.6922504901885986, 0.5848828554153442, 0.11553674191236496]","[0.6108882427215576, 0.5478484630584717, 0.0011478029191493988]","[0.5983536839485168, 0.42954695224761963, -0.011885395273566246]","[0.5947263240814209, 0.36228302121162415, -0.010747908614575863]","[0.6046508550643921, 0.3145749270915985, -0.0096065578982234]","[0.5605270862579346, 0.5644832849502563, -0.03680665045976639]","[0.5104312300682068, 0.41774147748947144, -0.06688714027404785]","[0.479189932346344, 0.326904296875, -0.07927148789167404]","[0.46788957715034485, 0.2561325132846832, -0.08477506786584854]","[0.5119075179100037, 0.6099111437797546, -0.06511369347572327]","[0.4362627863883972, 0.48239052295684814, -0.10037242621183395]","[0.3975774645805359, 0.39476561546325684, -0.12394127249717712]","[0.3808111250400543, 0.3219611644744873, -0.13504263758659363]","[0.47133857011795044, 0.6817625761032104, -0.08231371641159058]","[0.37690138816833496, 0.6140274405479431, -0.12060918658971786]","[0.32141372561454773, 0.572411298751831, -0.14178653061389923]","[0.27891460061073303, 0.5306164622306824, -0.15149033069610596]"
R,"[0.4441015124320984, 0.7883210778236389, 1.1739449519154732e-06]","[0.5497146844863892, 0.7330331802368164, -0.03223233297467232]","[0.6177864670753479, 0.6744645237922668, -0.060646843165159225]","[0.6935384273529053, 0.6205479502677917, -0.08097606897354126]","[0.7618326544761658, 0.587826132774353, -0.10191287100315094]","[0.522345781326294, 0.559446394443512, -0.078642338514328]","[0.5616438984870911, 0.43838465213775635, -0.101554736495018]","[0.5787096619606018, 0.3628156781196594, -0.11202800273895264]","[0.5943573713302612, 0.31056153774261475, -0.1221872866153717]","[0.44306251406669617, 0.5568469762802124, -0.0758592039346695]","[0.4290456473827362, 0.4110131859779358, -0.10635057836771011]","[0.41996151208877563, 0.32331112027168274, -0.13117308914661407]","[0.4145582914352417, 0.26457685232162476, -0.1514054238796234]","[0.3788684606552124, 0.5892048478126526, -0.06930145621299744]","[0.34626853466033936, 0.4728785753250122, -0.10165741294622421]","[0.32864323258399963, 0.39476144313812256, -0.1306314319372177]","[0.31415891647338867, 0.3395332098007202, -0.1527176797389984]","[0.33940407633781433, 0.6402828097343445, -0.061720941215753555]","[0.27575454115867615, 0.5913564562797546, -0.095406673848629]","[0.2364296019077301, 0.5503932237625122, -0.11695908010005951]","[0.2058711051940918, 0.5110415816307068, -0.13120564818382263]"
R,"[0.4008277654647827, 0.7462887167930603, 1.1416645975259598e-06]","[0.5093071460723877, 0.711556077003479, -0.0675969123840332]","[0.5961270332336426, 0.6621978878974915, -0.10200121253728867]","[0.672909140586853, 0.6096250414848328, -0.11852981150150299]","[0.7447772026062012, 0.5732880234718323, -0.13510927557945251]","[0.5089335441589355, 0.5318714380264282, -0.09656970947980881]","[0.5526936650276184, 0.42596885561943054, -0.11072968691587448]","[0.5776877403259277, 0.3592537045478821, -0.12280584126710892]","[0.5943422913551331, 0.3066198229789734, -0.13499100506305695]","[0.44118088483810425, 0.536241888999939, -0.06507091969251633]","[0.4355411231517792, 0.40782663226127625, -0.08013655990362167]","[0.438068151473999, 0.3273928165435791, -0.10015793889760971]","[0.43143951892852783, 0.27096128463745117, -0.12074477225542068]","[0.38369154930114746, 0.558442234992981, -0.032281018793582916]","[0.3648024797439575, 0.4539854824542999, -0.04683950915932655]","[0.3616671860218048, 0.3735257387161255, -0.0650368481874466]","[0.36111029982566833, 0.3174106776714325, -0.08223459124565125]","[0.35062581300735474, 0.5943455696105957, -0.0021736419294029474]","[0.32130348682403564, 0.5278511047363281, -0.01580953598022461]","[0.3057701587677002, 0.4756568670272827, -0.025339476764202118]","[0.2992922067642212, 0.4293680191040039, -0.03409278020262718]"
L,"[0.31940943002700806, 0.8042866587638855, -5.354917789190949e-07]","[0.33072540163993835, 0.6961331367492676, 0.04193929582834244]","[0.37219011783599854, 0.6094134449958801, 0.05326320230960846]","[0.4303496181964874, 0.5553028583526611, 0.05305343493819237]","[0.46791431307792664, 0.5187731385231018, 0.04938945919275284]","[0.3931565582752228, 0.554650068283081, 0.0146821653470397]","[0.4213620126247406, 0.4377516508102417, -0.0023176854010671377]","[0.43333300948143005, 0.3709273338317871, -0.012011897750198841]","[0.4386906027793884, 0.3134171962738037, -0.019197765737771988]","[0.4308287501335144, 0.5634022951126099, -0.020914988592267036]","[0.48026594519615173, 0.4176187515258789, -0.04139786213636398]","[0.5089393854141235, 0.3328429162502289, -0.05542570725083351]","[0.5198538303375244, 0.2614251375198364, -0.06726936995983124]","[0.4684147536754608, 0.5953037142753601, -0.05389001965522766]","[0.532585620880127, 0.45909374952316284, -0.0805840939283371]","[0.5647351145744324, 0.37156128883361816, -0.1012364849448204]","[0.5768929719924927, 0.2993346154689789, -0.11590839177370071]","[0.5133055448532104, 0.6496784687042236, -0.08187874406576157]","[0.6012486815452576, 0.5892780423164368, -0.1068805530667305]","[0.6477569341659546, 0.5445870757102966, -0.12261606752872467]","[0.6778901815414429, 0.496486097574234, -0.1349780112504959]"
R,"[0.5346503257751465, 0.8366940021514893, 1.2825503290514462e-06]","[0.6245742440223694, 0.7703951001167297, -0.010642608627676964]","[0.6662881374359131, 0.7011750936508179, -0.02760082669556141]","[0.7272109389305115, 0.6370390057563782, -0.03933343291282654]","[0.7939337491989136, 0.603461503982544, -0.051633935421705246]","[0.5678277015686035, 0.5688909888267517, -0.0591517873108387]","[0.5946773886680603, 0.43920692801475525, -0.08081800490617752]","[0.6014654040336609, 0.3594442307949066, -0.08807531744241714]","[0.6152288317680359, 0.3026931583881378, -0.09443283081054688]","[0.48226773738861084, 0.5714281797409058, -0.0648893192410469]","[0.4540729522705078, 0.41741347312927246, -0.100423164665699]","[0.4339989423751831, 0.3172779679298401, -0.1233140304684639]","[0.4231545925140381, 0.2505214512348175, -0.13786031305789948]","[0.4160381257534027, 0.6129141449928284, -0.0654742494225502]","[0.3611154556274414, 0.48086869716644287, -0.1031242161989212]","[0.3322456479072571, 0.39066076278686523, -0.128993958234787]","[0.3150055706501007, 0.32638949155807495, -0.14383642375469208]","[0.3737160265445709, 0.6788387894630432, -0.06254980713129044]","[0.29222163558006287, 0.6132577061653137, -0.09770962595939636]","[0.24177271127700806, 0.5694648027420044, -0.11694713681936264]","[0.20475032925605774, 0.5264326930046082, -0.12656603753566742]"
L,"[0.4806441366672516, 0.819004237651825, 2.7757053544519295e-07]","[0.3966790735721588, 0.7448254227638245, 0.002007237868383527]","[0.34478670358657837, 0.6795338988304138, -0.013780510053038597]","[0.29203107953071594, 0.6216462254524231, -0.028927380219101906]","[0.23588022589683533, 0.5919987559318542, -0.04951195791363716]","[0.45770689845085144, 0.5495569705963135, -0.057852499186992645]","[0.43402189016342163, 0.4278644919395447, -0.07206226140260696]","[0.4215094745159149, 0.3588995039463043, -0.07776317000389099]","[0.42025047540664673, 0.309375137090683, -0.08347928524017334]","[0.5334686636924744, 0.5532786846160889, -0.06658170372247696]","[0.5600605607032776, 0.399192214012146, -0.0815453976392746]","[0.5782642960548401, 0.312704473733902, -0.09017054736614227]","[0.5920387506484985, 0.24508357048034668, -0.10017058998346329]","[0.5964691638946533, 0.5893101692199707, -0.07023530453443527]","[0.6448593139648438, 0.46198180317878723, -0.09426245838403702]","[0.681484043598175, 0.3759860396385193, -0.12566131353378296]","[0.7015718221664429, 0.3104538023471832, -0.14821791648864746]","[0.6505598425865173, 0.6434847116470337, -0.0693512037396431]","[0.7398849725723267, 0.5842881798744202, -0.09619732946157455]","[0.7976812124252319, 0.5462449789047241, -0.11765854805707932]","[0.8368121385574341, 0.508250892162323, -0.13324661552906036]"
L,"[0.4699002206325531, 0.8607335686683655, 7.222766953418613e-07]","[0.3687182068824768, 0.7786046266555786, -0.008669600822031498]","[0.2982974350452423, 0.7023336291313171, -0.03630216792225838]","[0.2215752899646759, 0.6322183609008789, -0.06151008978486061]","[0.14986610412597656, 0.5899692177772522, -0.09193477034568787]","[0.41013601422309875, 0.5820135474205017, -0.08461147546768188]","[0.36153221130371094, 0.44075843691825867, -0.11069828271865845]","[0.3408120274543762, 0.3585926294326782, -0.12285825610160828]","[0.33706778287887573, 0.2969669997692108, -0.13126204907894135]","[0.4893338680267334, 0.5832318067550659, -0.09193944185972214]","[0.49875304102897644, 0.4153197407722473, -0.11436742544174194]","[0.5094048976898193, 0.31721699237823486, -0.1273314207792282]","[0.5243546962738037, 0.24570846557617188, -0.13971030712127686]","[0.5546471476554871, 0.6158257126808167, -0.0936100110411644]","[0.5962445735931396, 0.47872138023376465, -0.11674991995096207]","[0.6259835362434387, 0.3915751278400421, -0.14361529052257538]","[0.6475829482078552, 0.32800692319869995, -0.16523954272270203]","[0.605503261089325, 0.6643730998039246, -0.09175729751586914]","[0.6872828006744385, 0.6022071242332458, -0.11220517754554749]","[0.7381843328475952, 0.5673097968101501, -0.12481774389743805]","[0.7783107757568359, 0.5371578931808472, -0.13478894531726837]"
L,"[0.37288838624954224, 0.8275558352470398, -2.6352195092727015e-08]","[0.3278535008430481, 0.7595337629318237, 0.0020354618318378925]","[0.31331300735473633, 0.6889599561691284, -0.006259773392230272]","[0.28646159172058105, 0.6408674716949463, -0.017717983573675156]","[0.22718894481658936, 0.6183392405509949, -0.03610418736934662]","[0.4026767611503601, 0.5562462210655212, -0.02896917797625065]","[0.39551079273223877, 0.4349748492240906, -0.04823900759220123]","[0.39778566360473633, 0.3622584939002991, -0.060196250677108765]","[0.4000402092933655, 0.30967286229133606, -0.06923800706863403]","[0.4715043306350708, 0.5628740191459656, -0.04945611581206322]","[0.5127823352813721, 0.40093010663986206, -0.0686274915933609]","[0.532383143901825, 0.30395641922950745, -0.08493982255458832]","[0.5375701189041138, 0.2282467484474182, -0.09881705790758133]","[0.5312801599502563, 0.596700131893158, -0.06888295710086823]","[0.5968987941741943, 0.45363807678222656, -0.1023550033569336]","[0.6300772428512573, 0.35669398307800293, -0.13984720408916473]","[0.6445600986480713, 0.28389620780944824, -0.16343805193901062]","[0.5863792896270752, 0.6508412957191467, -0.08512270450592041]","[0.6889417767524719, 0.5830771327018738, -0.12042898684740067]","[0.7522501349449158, 0.5387035608291626, -0.1459491103887558]","[0.7931942343711853, 0.4955298602581024, -0.163668692111969]"
L,"[0.3493958115577698, 0.7595620155334473, 8.640727173769847e-07]","[0.4613327383995056, 0.715363621711731, -0.07393724471330643]","[0.5368159413337708, 0.6502155661582947, -0.08558260649442673]","[0.5910102725028992, 0.6001216173171997, -0.07600058615207672]","[0.6489179730415344, 0.5557740330696106, -0.06118037924170494]","[0.4687214195728302, 0.5161609053611755, -0.03184434771537781]","[0.51608806848526, 0.417627215385437, -0.0074484217911958694]","[0.5454388856887817, 0.3493049144744873, 0.01012019719928503]","[0.5656895041465759, 0.302090585231781, 0.025085512548685074]","[0.4299090802669525, 0.5298389196395874, 0.03482617810368538]","[0.4344097375869751, 0.41035953164100647, 0.08554508537054062]","[0.4426412284374237, 0.3411862850189209, 0.11377064138650894]","[0.4396568834781647, 0.2846287786960602, 0.13108234107494354]","[0.4074867367744446, 0.5584529042243958, 0.0970018208026886]","[0.4022930860519409, 0.46977290511131287, 0.14859814941883087]","[0.40446293354034424, 0.41165101528167725, 0.15531224012374878]","[0.4006722569465637, 0.36085426807403564, 0.15379275381565094]","[0.3985380530357361, 0.5944639444351196, 0.15209731459617615]","[0.39000511169433594, 0.5642565488815308, 0.19074243307113647]","[0.37800681591033936, 0.5551323294639587, 0.19749529659748077]","[0.3585508167743683, 0.5461504459381104, 0.2013571411371231]"
R,"[0.48661938309669495, 0.8226269483566284, 5.008416792406933e-07]","[0.5667561292648315, 0.7461305856704712, 0.013902552425861359]","[0.6179803013801575, 0.6715205907821655, 0.016658687964081764]","[0.6792604923248291, 0.6149349808692932, 0.017781058326363564]","[0.7387134432792664, 0.5913290977478027, 0.016003137454390526]","[0.5318374633789062, 0.5631056427955627, -0.015824096277356148]","[0.5578257441520691, 0.4477301239967346, -0.01988692581653595]","[0.5687932372093201, 0.38083112239837646, -0.02065771259367466]","[0.5804558396339417, 0.32751399278640747, -0.024788828566670418]","[0.45754945278167725, 0.5595875382423401, -0.02914726920425892]","[0.43390747904777527, 0.4249013662338257, -0.03793194890022278]","[0.42342424392700195, 0.34396693110466003, -0.052014704793691635]","[0.41422489285469055, 0.2873530387878418, -0.06635089963674545]","[0.3958059549331665, 0.5907215476036072, -0.037885792553424835]","[0.3511383533477783, 0.47602230310440063, -0.05727993696928024]","[0.32893043756484985, 0.4026734232902527, -0.08716237545013428]","[0.3069896996021271, 0.34758296608924866, -0.11081679910421371]","[0.35434287786483765, 0.6388786435127258, -0.041975751519203186]","[0.28289738297462463, 0.588840126991272, -0.06790857762098312]","[0.2355353832244873, 0.5540985465049744, -0.0907992497086525]","[0.19662252068519592, 0.5178898572921753, -0.10723164677619934]"
L,"[0.569717526435852, 0.8415085077285767, 8.099117394522182e-07]","[0.4450691342353821, 0.7722288370132446, -0.019370373338460922]","[0.36476919054985046, 0.6984859108924866, -0.038327086716890335]","[0.2824440598487854, 0.6236927509307861, -0.0532512329518795]","[0.2171953022480011, 0.57761150598526, -0.0709356814622879]","[0.480511337518692, 0.5478127598762512, -0.04910030588507652]","[0.4227086007595062, 0.41985535621643066, -0.05028971657156944]","[0.38637199997901917, 0.339508593082428, -0.04778377711772919]","[0.37530577182769775, 0.2819315791130066, -0.048236481845378876]","[0.5656851530075073, 0.5539942979812622, -0.04070955142378807]","[0.5633269548416138, 0.40200406312942505, -0.044523268938064575]","[0.566758930683136, 0.3046056926250458, -0.04720737040042877]","[0.5778064727783203, 0.23217782378196716, -0.051168043166399]","[0.6308395266532898, 0.5977469682693481, -0.028958560898900032]","[0.6655804514884949, 0.4754590392112732, -0.038598790764808655]","[0.6910333037376404, 0.3943331837654114, -0.057428304105997086]","[0.709040641784668, 0.3317745625972748, -0.07069136947393417]","[0.676059365272522, 0.6581028699874878, -0.015378785319626331]","[0.7412754893302917, 0.6104339957237244, -0.027100538834929466]","[0.7886860370635986, 0.5745197534561157, -0.03487321361899376]","[0.8263845443725586, 0.5451347231864929, -0.03859984874725342]"
L,"[0.4259808659553528, 0.8599299192428589, 3.381179567440995e-07]","[0.3424634635448456, 0.7696070671081543, -0.015164155513048172]","[0.2799270749092102, 0.6829442381858826, -0.04423031210899353]","[0.2157081961631775, 0.6217547655105591, -0.07364693284034729]","[0.14531821012496948, 0.5944759845733643, -0.1088550016283989]","[0.3980172276496887, 0.5597735047340393, -0.06544677168130875]","[0.37069171667099, 0.43416449427604675, -0.09296344965696335]","[0.35683929920196533, 0.35782724618911743, -0.11053670197725296]","[0.34721308946609497, 0.29631054401397705, -0.12411858886480331]","[0.4819479286670685, 0.5630922317504883, -0.07589216530323029]","[0.5092663764953613, 0.4133037328720093, -0.1004435271024704]","[0.5255613923072815, 0.3176981210708618, -0.11698918044567108]","[0.5327996015548706, 0.24531158804893494, -0.1324685961008072]","[0.5507118105888367, 0.6003924012184143, -0.08457186073064804]","[0.6017438769340515, 0.47019821405410767, -0.11150676757097244]","[0.6333268284797668, 0.3854060173034668, -0.14100465178489685]","[0.6480115652084351, 0.3188016414642334, -0.1636403352022171]","[0.6058138012886047, 0.659137487411499, -0.09184709936380386]","[0.6958297491073608, 0.5992506742477417, -0.11792368441820145]","[0.7509527206420898, 0.5583204030990601, -0.13563667237758636]","[0.7871398329734802, 0.5196659564971924, -0.1488766074180603]"
R,"[0.49959033727645874, 0.8037678003311157, 7.299032631635782e-07]","[0.5806913375854492, 0.7344837784767151, -0.002029115566983819]","[0.6301882266998291, 0.666374921798706, -0.017002170905470848]","[0.6918477416038513, 0.6135284900665283, -0.03179779276251793]","[0.7527422308921814, 0.588290274143219, -0.0505516342818737]","[0.5427907705307007, 0.555245041847229, -0.051690831780433655]","[0.5642160773277283, 0.44006121158599854, -0.0699988454580307]","[0.5758946537971497, 0.37360695004463196, -0.07892689853906631]","[0.5879705548286438, 0.3212665915489197, -0.08858702331781387]","[0.46507754921913147, 0.5559198260307312, -0.06648460775613785]","[0.44140729308128357, 0.42052099108695984, -0.09037386626005173]","[0.42793309688568115, 0.3361086845397949, -0.110320545732975]","[0.4180421531200409, 0.27620238065719604, -0.12780465185642242]","[0.401593953371048, 0.5887483358383179, -0.077116958796978]","[0.3597595989704132, 0.4709692895412445, -0.1088859885931015]","[0.33525705337524414, 0.39179396629333496, -0.14207638800144196]","[0.31394869089126587, 0.33224669098854065, -0.16752834618091583]","[0.359314501285553, 0.6393270492553711, -0.08383770287036896]","[0.28561949729919434, 0.586550772190094, -0.11921919137239456]","[0.23492714762687683, 0.5537606477737427, -0.14286218583583832]","[0.19371026754379272, 0.5228368043899536, -0.15916967391967773]"
