Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.49519139528274536, 0.9131659269332886, 3.4299020512662537e-07]","[0.5659139752388, 0.8638229370117188, -0.022049708291888237]","[0.6204873323440552, 0.766997218132019, -0.03005913645029068]","[0.6522859930992126, 0.6851440072059631, -0.041080135852098465]","[0.6238313913345337, 0.6254248023033142, -0.05091782659292221]","[0.5603951811790466, 0.6791334748268127, -0.004532267339527607]","[0.5945249199867249, 0.6063531041145325, -0.037083063274621964]","[0.6135479211807251, 0.6008304357528687, -0.061721619218587875]","[0.6172137260437012, 0.6239235401153564, -0.07290276139974594]","[0.5096014738082886, 0.6601862907409668, -0.013592327013611794]","[0.5047886967658997, 0.5443105101585388, -0.025090154260396957]","[0.5080593824386597, 0.47391507029533386, -0.036352500319480896]","[0.5077470541000366, 0.41863536834716797, -0.04518229141831398]","[0.4635363817214966, 0.6676689982414246, -0.030227458104491234]","[0.43811994791030884, 0.5651935935020447, -0.04581104591488838]","[0.43134382367134094, 0.495932936668396, -0.057034339755773544]","[0.42413437366485596, 0.4411884546279907, -0.0657670646905899]","[0.41928619146347046, 0.6950095891952515, -0.05062666907906532]","[0.3758853077888489, 0.6223284602165222, -0.06829284876585007]","[0.3494994044303894, 0.5693231821060181, -0.07525786012411118]","[0.33035004138946533, 0.5221758484840393, -0.0795138031244278]"
"[0.4895268976688385, 0.9504101872444153, 4.495912264701474e-07]","[0.5663554072380066, 0.8825750350952148, 0.002000766573473811]","[0.621415376663208, 0.7801100611686707, 0.005371035076677799]","[0.6592385172843933, 0.7063573598861694, 0.00013814751582685858]","[0.6486020684242249, 0.6448479890823364, -0.0050661154091358185]","[0.5328497886657715, 0.6816924214363098, 0.021803613752126694]","[0.5611613392829895, 0.595612645149231, -0.010400472208857536]","[0.6031302809715271, 0.5938807725906372, -0.03971109166741371]","[0.6334934830665588, 0.6227431297302246, -0.05620567128062248]","[0.48958367109298706, 0.6691222190856934, -0.001575350877828896]","[0.47309213876724243, 0.5418747663497925, -0.017806969583034515]","[0.4790869355201721, 0.46257859468460083, -0.041011739522218704]","[0.4826897084712982, 0.4031570553779602, -0.06048357114195824]","[0.4497711658477783, 0.6830283403396606, -0.031245877966284752]","[0.4155385494232178, 0.5668251514434814, -0.048631299287080765]","[0.4058939814567566, 0.4895475208759308, -0.0662686824798584]","[0.3987838625907898, 0.4297069013118744, -0.08152522891759872]","[0.4179394245147705, 0.7186514139175415, -0.06301876157522202]","[0.36738139390945435, 0.6383910179138184, -0.08356519043445587]","[0.3399525284767151, 0.5778051018714905, -0.09540550410747528]","[0.32250648736953735, 0.5218932032585144, -0.10457729548215866]"
"[0.4977878928184509, 0.9511337280273438, 3.6669405290012946e-07]","[0.5822828412055969, 0.8937283754348755, -0.02093690261244774]","[0.635742723941803, 0.782750129699707, -0.02501378394663334]","[0.6656039953231812, 0.6899977326393127, -0.03199934959411621]","[0.6391186714172363, 0.6247577667236328, -0.03943050280213356]","[0.5669177770614624, 0.7020869255065918, -0.004721728153526783]","[0.5936300158500671, 0.6320292353630066, -0.03091045469045639]","[0.622922420501709, 0.621275782585144, -0.052698079496622086]","[0.6397719383239746, 0.6261667609214783, -0.0660756379365921]","[0.5141545534133911, 0.6793544888496399, -0.015816161409020424]","[0.5124154686927795, 0.5561317801475525, -0.028029561042785645]","[0.5167418718338013, 0.47967690229415894, -0.04225413501262665]","[0.5174535512924194, 0.41456037759780884, -0.05465418100357056]","[0.464234858751297, 0.6851829290390015, -0.033347029238939285]","[0.4373095631599426, 0.5702561140060425, -0.05276985466480255]","[0.4283963441848755, 0.49755239486694336, -0.06956340372562408]","[0.421550452709198, 0.4376929998397827, -0.0828171893954277]","[0.41548457741737366, 0.715242326259613, -0.05396886169910431]","[0.3707848787307739, 0.6331287622451782, -0.07561152428388596]","[0.34300023317337036, 0.5777831077575684, -0.08612579107284546]","[0.3218112587928772, 0.5293459892272949, -0.09421022236347198]"
"[0.48929452896118164, 0.890556812286377, 4.537387781056168e-07]","[0.5623221397399902, 0.8380162119865417, -0.021689055487513542]","[0.6135898232460022, 0.750683069229126, -0.02511163242161274]","[0.6405835151672363, 0.6752597093582153, -0.029204200953245163]","[0.6157827973365784, 0.6216596364974976, -0.0344761498272419]","[0.5513774752616882, 0.6654537916183472, -0.0013149675214663148]","[0.5683696866035461, 0.5966483950614929, -0.017893314361572266]","[0.5887152552604675, 0.5659389495849609, -0.037709180265665054]","[0.6043940186500549, 0.5443460941314697, -0.05358494445681572]","[0.5077263712882996, 0.6477604508399963, -0.00904789101332426]","[0.5015828013420105, 0.5464310050010681, -0.01909702457487583]","[0.5064513087272644, 0.47833865880966187, -0.040986787527799606]","[0.5079465508460999, 0.4191809594631195, -0.06072256714105606]","[0.4657389223575592, 0.6566146016120911, -0.021427353844046593]","[0.44245147705078125, 0.5610105395317078, -0.03804169222712517]","[0.43383917212486267, 0.49614161252975464, -0.06187804788351059]","[0.42576858401298523, 0.44197022914886475, -0.08163994550704956]","[0.4254627227783203, 0.6888701319694519, -0.03636407479643822]","[0.38839298486709595, 0.6222729682922363, -0.05738421902060509]","[0.3643515706062317, 0.5747052431106567, -0.07273714244365692]","[0.3458744287490845, 0.5302729606628418, -0.08528712391853333]"
"[0.49311330914497375, 0.9492796659469604, -1.6323720331001823e-07]","[0.4156760573387146, 0.9052766561508179, -0.027481455355882645]","[0.36090177297592163, 0.7976902723312378, -0.04261256381869316]","[0.3346714377403259, 0.704792857170105, -0.06126607954502106]","[0.35342589020729065, 0.6436545252799988, -0.07740059494972229]","[0.4401308000087738, 0.7098354697227478, 0.0019025130895897746]","[0.40369391441345215, 0.6397890448570251, -0.04090387746691704]","[0.38301903009414673, 0.6145833730697632, -0.07659460604190826]","[0.37343597412109375, 0.6070436239242554, -0.0965580940246582]","[0.4938875734806061, 0.6897461414337158, -0.007182116620242596]","[0.49411094188690186, 0.5661847591400146, -0.0361669585108757]","[0.4910504221916199, 0.4824952483177185, -0.055434275418519974]","[0.48736807703971863, 0.4121553301811218, -0.06643852591514587]","[0.5485621094703674, 0.6959141492843628, -0.026322560384869576]","[0.5699084997177124, 0.5751993656158447, -0.05864328145980835]","[0.583148717880249, 0.4966081380844116, -0.07596326619386673]","[0.5918436050415039, 0.43269360065460205, -0.08266258984804153]","[0.601162314414978, 0.7252094745635986, -0.049147263169288635]","[0.644870400428772, 0.6358740329742432, -0.07186685502529144]","[0.67330002784729, 0.5780576467514038, -0.08073387295007706]","[0.6948582530021667, 0.5257160663604736, -0.08450528234243393]"
"[0.4959278702735901, 0.9656553268432617, -2.7169679128746793e-07]","[0.41060423851013184, 0.9046026468276978, -0.016962600871920586]","[0.36452925205230713, 0.7994569540023804, -0.029474183917045593]","[0.3415915369987488, 0.7083358764648438, -0.04982444643974304]","[0.3488211929798126, 0.637140691280365, -0.06842846423387527]","[0.45234039425849915, 0.7038423418998718, 0.023980800062417984]","[0.4080246090888977, 0.6301953792572021, -0.021644407883286476]","[0.38698941469192505, 0.6129051446914673, -0.06227479130029678]","[0.3785683512687683, 0.6129279732704163, -0.08453267067670822]","[0.5045877695083618, 0.6886467337608337, 0.005930274724960327]","[0.5050883293151855, 0.5638814568519592, -0.019470369443297386]","[0.503148078918457, 0.4836890995502472, -0.040387943387031555]","[0.49699831008911133, 0.4153904914855957, -0.054628562182188034]","[0.5548975467681885, 0.6971719861030579, -0.02367599867284298]","[0.5722345113754272, 0.5771512389183044, -0.05057463049888611]","[0.5873702764511108, 0.49803972244262695, -0.06648766994476318]","[0.5986337065696716, 0.4325849115848541, -0.07543037831783295]","[0.6022099852561951, 0.7253352403640747, -0.057321012020111084]","[0.6414569020271301, 0.6352046132087708, -0.07452388107776642]","[0.6690676212310791, 0.5787838697433472, -0.08088405430316925]","[0.6927846670150757, 0.5283887982368469, -0.08525330573320389]"
"[0.49923962354660034, 0.9392650127410889, 4.867887923865055e-07]","[0.5780157446861267, 0.8644788265228271, 0.0010363546898588538]","[0.6207075715065002, 0.7693240642547607, -0.001805417938157916]","[0.6570988893508911, 0.6896504759788513, -0.013833493925631046]","[0.6442130208015442, 0.6252756714820862, -0.025837237015366554]","[0.5205838084220886, 0.6875277161598206, 0.025110458955168724]","[0.547215461730957, 0.6121700406074524, -0.008285172283649445]","[0.5919265747070312, 0.6109607815742493, -0.03761279955506325]","[0.6295591592788696, 0.6307520270347595, -0.05583026632666588]","[0.4915316104888916, 0.6763696074485779, -0.0011051434557884932]","[0.471562922000885, 0.5463109016418457, -0.021490732207894325]","[0.4766722619533539, 0.4717796742916107, -0.0434100367128849]","[0.48395371437072754, 0.412328839302063, -0.061882466077804565]","[0.46143651008605957, 0.6890798807144165, -0.034225404262542725]","[0.42565828561782837, 0.5645999312400818, -0.056319866329431534]","[0.41361111402511597, 0.4911017119884491, -0.0689096748828888]","[0.40467187762260437, 0.4320855438709259, -0.08025283366441727]","[0.43141603469848633, 0.7234126925468445, -0.06949044018983841]","[0.38649189472198486, 0.636748194694519, -0.08980997651815414]","[0.3635982573032379, 0.5770840644836426, -0.09608608484268188]","[0.3464391231536865, 0.5214589834213257, -0.10236141830682755]"
"[0.5061777830123901, 0.9402519464492798, -2.6709020062298805e-07]","[0.4190417230129242, 0.8744028210639954, 0.014706515707075596]","[0.378345251083374, 0.782139778137207, 0.014360182918608189]","[0.3525046110153198, 0.70557701587677, -2.7078309358330444e-05]","[0.34781819581985474, 0.636333703994751, -0.013273113407194614]","[0.47085344791412354, 0.675164520740509, 0.05970977619290352]","[0.4467509388923645, 0.5893463492393494, 0.025363968685269356]","[0.40577948093414307, 0.5849970579147339, -0.009846831671893597]","[0.3722164034843445, 0.6013587117195129, -0.028639525175094604]","[0.5177103281021118, 0.671794593334198, 0.02504304237663746]","[0.5223162770271301, 0.5455595850944519, 0.008577324450016022]","[0.5154932737350464, 0.46697676181793213, -0.0121946195140481]","[0.5066852569580078, 0.4025501608848572, -0.027481311932206154]","[0.5581740140914917, 0.6883998513221741, -0.019538698717951775]","[0.5812627673149109, 0.5696378946304321, -0.03800759091973305]","[0.5934147834777832, 0.49050042033195496, -0.05534154921770096]","[0.6027553677558899, 0.42774805426597595, -0.06797079741954803]","[0.5948264598846436, 0.7191333770751953, -0.06558525562286377]","[0.6321495175361633, 0.6319472193717957, -0.07808904349803925]","[0.6580699682235718, 0.5758458971977234, -0.08304968476295471]","[0.6823219060897827, 0.5259659290313721, -0.08813733607530594]"
"[0.5092738270759583, 0.9842981100082397, 5.02666466672963e-07]","[0.590494692325592, 0.910239040851593, 0.005627877544611692]","[0.6366347074508667, 0.8124927878379822, 0.008971999399363995]","[0.674918532371521, 0.7317180037498474, 0.001853966386988759]","[0.6658117175102234, 0.665414035320282, -0.005134871229529381]","[0.5303061604499817, 0.7176544070243835, 0.03631545230746269]","[0.55922532081604, 0.6370235681533813, 0.01033959724009037]","[0.6002240777015686, 0.6164088249206543, -0.010401591658592224]","[0.631582498550415, 0.6240869760513306, -0.02016492374241352]","[0.48484116792678833, 0.6994749307632446, 0.009719613008201122]","[0.4734507203102112, 0.5634436011314392, -0.0001425632362952456]","[0.47875913977622986, 0.47842031717300415, -0.009756192564964294]","[0.481579065322876, 0.41501837968826294, -0.01654466800391674]","[0.4406664967536926, 0.705381453037262, -0.02450532838702202]","[0.40875306725502014, 0.5801181197166443, -0.03949793428182602]","[0.4010809659957886, 0.49901971220970154, -0.047548808157444]","[0.39465099573135376, 0.43603479862213135, -0.05364910140633583]","[0.4006826877593994, 0.7335276007652283, -0.060741424560546875]","[0.35270917415618896, 0.6392698287963867, -0.07984887808561325]","[0.32994234561920166, 0.5750166177749634, -0.0854581966996193]","[0.314223974943161, 0.5184099078178406, -0.08824323117733002]"
"[0.4983120560646057, 0.9800739884376526, 9.016779927151219e-07]","[0.5853438973426819, 0.8860368728637695, 0.09523019939661026]","[0.6126490831375122, 0.8084384202957153, 0.13277184963226318]","[0.6456249952316284, 0.742806077003479, 0.13860811293125153]","[0.6548911929130554, 0.6618829369544983, 0.1437700241804123]","[0.45620548725128174, 0.7194018959999084, 0.19356684386730194]","[0.507864236831665, 0.642902672290802, 0.20243683457374573]","[0.5762735605239868, 0.6270358562469482, 0.18897683918476105]","[0.6300325393676758, 0.6432835459709167, 0.1815309226512909]","[0.4322735071182251, 0.7085206508636475, 0.12226427346467972]","[0.4089040756225586, 0.5626952648162842, 0.14519000053405762]","[0.41088563203811646, 0.4711349606513977, 0.1309569925069809]","[0.4159947633743286, 0.4066605567932129, 0.11854410171508789]","[0.4132955074310303, 0.707554042339325, 0.04501489922404289]","[0.37954676151275635, 0.5766255855560303, 0.060687240213155746]","[0.373534619808197, 0.49022600054740906, 0.06129573658108711]","[0.3686763048171997, 0.4251967668533325, 0.057691656053066254]","[0.4096454381942749, 0.71991366147995, -0.02977055311203003]","[0.37023940682411194, 0.6124612092971802, -0.021138446405529976]","[0.3562326431274414, 0.543685793876648, -0.010820209048688412]","[0.349714070558548, 0.4876982569694519, -0.004177306313067675]"
