Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.5141700506210327, 0.8209628462791443, -4.6084525706646673e-07]","[0.4220012426376343, 0.7558190226554871, -0.0575692243874073]","[0.3630422055721283, 0.6322552561759949, -0.07580859959125519]","[0.3408793807029724, 0.5314140319824219, -0.09055563807487488]","[0.31473273038864136, 0.4613996744155884, -0.0975014865398407]","[0.4095913767814636, 0.5585778951644897, -0.016936227679252625]","[0.42646780610084534, 0.5083640813827515, -0.07577374577522278]","[0.4445788562297821, 0.5863499045372009, -0.11160250753164291]","[0.4553949534893036, 0.6498683094978333, -0.12481535971164703]","[0.47849971055984497, 0.5610693693161011, -0.0071904342621564865]","[0.4966006577014923, 0.5238187313079834, -0.07721643894910812]","[0.504229724407196, 0.6234936118125916, -0.1032998114824295]","[0.5011423826217651, 0.6967756748199463, -0.1026553064584732]","[0.5387945771217346, 0.5760265588760376, -0.008481796830892563]","[0.5576906204223633, 0.5535295605659485, -0.0812641903758049]","[0.5511808395385742, 0.6478450894355774, -0.08349598944187164]","[0.5365574955940247, 0.7200704216957092, -0.06169670820236206]","[0.590423583984375, 0.5952838659286499, -0.014388473704457283]","[0.6091878414154053, 0.5670905113220215, -0.0670689269900322]","[0.5978193879127502, 0.6294684410095215, -0.06675435602664948]","[0.5815398693084717, 0.6824884414672852, -0.050108566880226135]"
"[0.4844104051589966, 0.8298321962356567, -1.955949500143106e-07]","[0.603958785533905, 0.7868261933326721, -0.032801274210214615]","[0.6740111708641052, 0.661961019039154, -0.03668095916509628]","[0.685448944568634, 0.5560054779052734, -0.04182376340031624]","[0.7065218687057495, 0.48160937428474426, -0.040634460747241974]","[0.6171504855155945, 0.5911355018615723, 0.001715807942673564]","[0.6410607099533081, 0.539174497127533, -0.04950147122144699]","[0.6218328475952148, 0.6178867816925049, -0.07558797299861908]","[0.6040288209915161, 0.6736435890197754, -0.08265268802642822]","[0.5507526397705078, 0.5881482362747192, -0.0005187178030610085]","[0.5753257274627686, 0.5469760298728943, -0.06485199928283691]","[0.5682833790779114, 0.6491796374320984, -0.08861388266086578]","[0.5573264956474304, 0.7162797451019287, -0.08883834630250931]","[0.4848974347114563, 0.5971739292144775, -0.011814014986157417]","[0.5057525634765625, 0.5620682835578918, -0.07837998867034912]","[0.51434326171875, 0.6689761877059937, -0.07979817688465118]","[0.5136010050773621, 0.7381095290184021, -0.061415914446115494]","[0.42019620537757874, 0.6140519976615906, -0.025076711550354958]","[0.44856947660446167, 0.579651951789856, -0.06950244307518005]","[0.462848424911499, 0.6468676328659058, -0.06770630180835724]","[0.4689842462539673, 0.6959599852561951, -0.0544314980506897]"
"[0.4888573884963989, 0.8143181800842285, -1.253538783885233e-07]","[0.6025146245956421, 0.7776601314544678, -0.020880548283457756]","[0.6731222867965698, 0.6662430763244629, -0.022784657776355743]","[0.6851685047149658, 0.5623371005058289, -0.02919614315032959]","[0.7065248489379883, 0.48765578866004944, -0.03135333210229874]","[0.6298106908798218, 0.601456344127655, 0.01113907527178526]","[0.6586819887161255, 0.5156475305557251, -0.03889056667685509]","[0.6476796865463257, 0.5767900347709656, -0.06441479176282883]","[0.6343321800231934, 0.6380605697631836, -0.07055950909852982]","[0.5667306184768677, 0.594328761100769, 0.0014433673350140452]","[0.6005262732505798, 0.5239732265472412, -0.06282445043325424]","[0.5920439958572388, 0.6287228465080261, -0.08747682720422745]","[0.5788947939872742, 0.7049954533576965, -0.08691945672035217]","[0.5013269782066345, 0.5952537059783936, -0.016451628878712654]","[0.5375828146934509, 0.5362159013748169, -0.08445000648498535]","[0.536119282245636, 0.6519486904144287, -0.0848880410194397]","[0.5297959446907043, 0.7255678772926331, -0.0645831748843193]","[0.42930275201797485, 0.6049962639808655, -0.03499744459986687]","[0.4703682065010071, 0.5505698323249817, -0.08189135789871216]","[0.4811781048774719, 0.6226856112480164, -0.07821276038885117]","[0.48227620124816895, 0.6766806840896606, -0.0626135766506195]"
"[0.5316128134727478, 0.8228304386138916, -3.0714383569829806e-07]","[0.443411648273468, 0.7571316957473755, -0.07806460559368134]","[0.38546326756477356, 0.6355679631233215, -0.1021350547671318]","[0.36648011207580566, 0.5291463136672974, -0.11797238886356354]","[0.33961915969848633, 0.45137348771095276, -0.12309996783733368]","[0.43491315841674805, 0.5645992755889893, -0.024360259994864464]","[0.46297305822372437, 0.5005785226821899, -0.08619828522205353]","[0.4751119315624237, 0.5825746059417725, -0.11956068873405457]","[0.48058488965034485, 0.6407167315483093, -0.12955665588378906]","[0.5011772513389587, 0.5741080641746521, 0.0001677061227383092]","[0.5290904641151428, 0.5208038091659546, -0.0779503732919693]","[0.5294666886329651, 0.6215081810951233, -0.10401906073093414]","[0.5230711102485657, 0.6868433952331543, -0.10011196881532669]","[0.5557746291160583, 0.5909407734870911, 0.011636911891400814]","[0.5821813344955444, 0.5528332591056824, -0.06783288717269897]","[0.5676860213279724, 0.6442620754241943, -0.06852123141288757]","[0.5488072633743286, 0.7081800699234009, -0.04269448295235634]","[0.5981556177139282, 0.6040454506874084, 0.017654210329055786]","[0.6189545392990112, 0.569603681564331, -0.0361936092376709]","[0.6028230786323547, 0.6335459351539612, -0.03557013347744942]","[0.5879026055335999, 0.6831854581832886, -0.017553014680743217]"
"[0.47177982330322266, 0.8299635648727417, -5.104168465663861e-08]","[0.6046412587165833, 0.7669805884361267, -0.030304310843348503]","[0.667999804019928, 0.6574562191963196, -0.03197548910975456]","[0.6900491118431091, 0.5562045574188232, -0.03834663704037666]","[0.6935542821884155, 0.48306089639663696, -0.037895143032073975]","[0.6159005761146545, 0.6032935380935669, 0.03677443414926529]","[0.6223308444023132, 0.5319212675094604, -0.026267237961292267]","[0.6022836565971375, 0.5985010266304016, -0.07045907527208328]","[0.5982484817504883, 0.6575929522514343, -0.08878980576992035]","[0.5483784675598145, 0.6050357222557068, 0.03241628408432007]","[0.5527611374855042, 0.5394052267074585, -0.05640304833650589]","[0.5470329523086548, 0.6424815058708191, -0.1048847883939743]","[0.5479784607887268, 0.7190060615539551, -0.11595543473958969]","[0.4822983145713806, 0.6156061887741089, 0.017422553151845932]","[0.47754865884780884, 0.5603435039520264, -0.0697595626115799]","[0.48743951320648193, 0.6654475927352905, -0.08592403680086136]","[0.49470460414886475, 0.7335414886474609, -0.07060404866933823]","[0.41439706087112427, 0.625516951084137, 0.0007136829663068056]","[0.4214387536048889, 0.5795698165893555, -0.05293077602982521]","[0.4299895763397217, 0.6443126201629639, -0.05670307204127312]","[0.44469010829925537, 0.6948075890541077, -0.04389715567231178]"
"[0.5075074434280396, 0.7966812252998352, -7.079455599523499e-07]","[0.41503018140792847, 0.7300008535385132, -0.028448132798075676]","[0.3629363775253296, 0.6158748865127563, -0.03638479486107826]","[0.3465458154678345, 0.5293489098548889, -0.04832945019006729]","[0.325900673866272, 0.46606725454330444, -0.05553703382611275]","[0.4178023636341095, 0.5618226528167725, 0.00963161326944828]","[0.4179181456565857, 0.5076339244842529, -0.035766828805208206]","[0.4347730875015259, 0.5704002380371094, -0.06392864882946014]","[0.44962334632873535, 0.6271747350692749, -0.0737970769405365]","[0.47689419984817505, 0.5689700841903687, 0.004723694641143084]","[0.4785427451133728, 0.5156075358390808, -0.05028599500656128]","[0.4921034574508667, 0.6005397439002991, -0.07085268199443817]","[0.49847880005836487, 0.6671783328056335, -0.06993234157562256]","[0.5335783958435059, 0.5819076299667358, -0.008871335536241531]","[0.5322406888008118, 0.5378851890563965, -0.06367441266775131]","[0.5312684178352356, 0.6265814900398254, -0.06258010119199753]","[0.526205837726593, 0.6927305459976196, -0.044184714555740356]","[0.5875808000564575, 0.6003113985061646, -0.025471510365605354]","[0.5827171206474304, 0.554546594619751, -0.0595557764172554]","[0.5725910067558289, 0.610420823097229, -0.052663370966911316]","[0.5647153854370117, 0.6578839421272278, -0.036771755665540695]"
"[0.487766295671463, 0.7989382743835449, 2.4197939296755067e-07]","[0.5928152799606323, 0.7406501770019531, -0.09123773127794266]","[0.6468774080276489, 0.6460078358650208, -0.1342371702194214]","[0.674609899520874, 0.5628926753997803, -0.17000295221805573]","[0.6934860348701477, 0.4923170208930969, -0.19743528962135315]","[0.6091383695602417, 0.5734264850616455, -0.05868225172162056]","[0.6073600053787231, 0.5336476564407349, -0.16416124999523163]","[0.5881437659263611, 0.6143726110458374, -0.23226359486579895]","[0.578167200088501, 0.6709661483764648, -0.26091623306274414]","[0.5382797122001648, 0.5760250687599182, -0.041211698204278946]","[0.5341243743896484, 0.5391429662704468, -0.1677517145872116]","[0.5305665135383606, 0.6420795321464539, -0.22431865334510803]","[0.5320517420768738, 0.711778461933136, -0.23640725016593933]","[0.47428858280181885, 0.5886566042900085, -0.03928980603814125]","[0.46319055557250977, 0.5675675272941589, -0.15479826927185059]","[0.4742692708969116, 0.6655725836753845, -0.173052579164505]","[0.48344630002975464, 0.7290322184562683, -0.15460491180419922]","[0.4160471558570862, 0.599079430103302, -0.04384332522749901]","[0.41222041845321655, 0.579908013343811, -0.11295723170042038]","[0.42088425159454346, 0.6398357152938843, -0.12176608294248581]","[0.43782591819763184, 0.6822893619537354, -0.11058532446622849]"
"[0.47793111205101013, 0.8172449469566345, -3.0923675353733415e-07]","[0.5288227796554565, 0.7627675533294678, -0.11108916252851486]","[0.5720655918121338, 0.6639102101325989, -0.1447746604681015]","[0.5948267579078674, 0.5550108551979065, -0.16019561886787415]","[0.6040998101234436, 0.46428820490837097, -0.16425614058971405]","[0.5693568587303162, 0.5631564855575562, -0.04190618544816971]","[0.4919988214969635, 0.508787989616394, -0.10194048285484314]","[0.4777070879936218, 0.5921040773391724, -0.1373768299818039]","[0.49411654472351074, 0.6399824023246765, -0.14790093898773193]","[0.5114050507545471, 0.5663350224494934, 0.008470242843031883]","[0.4402598738670349, 0.5237299203872681, -0.06400920450687408]","[0.44568437337875366, 0.6216198801994324, -0.08836251497268677]","[0.4643777906894684, 0.6643579602241516, -0.0846615880727768]","[0.45278310775756836, 0.577804446220398, 0.04294576123356819]","[0.39362427592277527, 0.5517657995223999, -0.02869315817952156]","[0.40653863549232483, 0.6357985138893127, -0.030872944742441177]","[0.4328976273536682, 0.6769237518310547, -0.009263604879379272]","[0.4000965356826782, 0.58849036693573, 0.06925488263368607]","[0.35755035281181335, 0.565772294998169, 0.02477249875664711]","[0.3679710030555725, 0.6254499554634094, 0.021177219226956367]","[0.3910578489303589, 0.6594050526618958, 0.03472258523106575]"
"[0.45622947812080383, 0.8291916847229004, -1.388357532050577e-06]","[0.36322087049484253, 0.772036075592041, 0.002337197307497263]","[0.33361193537712097, 0.6580319404602051, 0.008757048286497593]","[0.33907070755958557, 0.5680596828460693, 0.0053026448003947735]","[0.32819852232933044, 0.4856985807418823, 0.005937115754932165]","[0.402866393327713, 0.5666311979293823, 0.056428562849760056]","[0.3460650146007538, 0.5267030596733093, 0.011656363494694233]","[0.33518069982528687, 0.5950589179992676, -0.01793026365339756]","[0.3385176956653595, 0.6496474146842957, -0.027425624430179596]","[0.45567065477371216, 0.5620613098144531, 0.04032890871167183]","[0.371754914522171, 0.545630931854248, -0.009881960228085518]","[0.37350815534591675, 0.650846540927887, -0.02634209766983986]","[0.3929866850376129, 0.7145745158195496, -0.020438581705093384]","[0.508124828338623, 0.5699911117553711, 0.015099313110113144]","[0.4155392646789551, 0.5611521601676941, -0.03609003126621246]","[0.4201720058917999, 0.6697440147399902, -0.028776634484529495]","[0.44101133942604065, 0.7347761988639832, -0.005502582993358374]","[0.5619184374809265, 0.5891357660293579, -0.011167328804731369]","[0.47710442543029785, 0.5718253254890442, -0.04250004515051842]","[0.4671190679073334, 0.640210747718811, -0.03403173014521599]","[0.48196980357170105, 0.6827079653739929, -0.01508546993136406]"
"[0.4779329001903534, 0.7562000751495361, -3.034010092051176e-07]","[0.5692923069000244, 0.7082017064094543, -0.029844067990779877]","[0.6257108449935913, 0.6102208495140076, -0.034200165420770645]","[0.6404295563697815, 0.521236777305603, -0.038344606757164]","[0.6548399925231934, 0.4635199308395386, -0.03702706843614578]","[0.574375331401825, 0.5583069920539856, -0.005265178624540567]","[0.5666697025299072, 0.504084587097168, -0.050691258162260056]","[0.552259087562561, 0.5718048810958862, -0.07436560839414597]","[0.5489748120307922, 0.6224305629730225, -0.08144161105155945]","[0.5149229168891907, 0.5635051131248474, -0.004700668156147003]","[0.5033459663391113, 0.5150375366210938, -0.06367385387420654]","[0.5062030553817749, 0.6017372608184814, -0.08361504971981049]","[0.5094074010848999, 0.660333514213562, -0.08248203247785568]","[0.4666130542755127, 0.5782816410064697, -0.011786818504333496]","[0.44975733757019043, 0.5395851135253906, -0.06959519535303116]","[0.4643985331058502, 0.6227071285247803, -0.07067545503377914]","[0.475341796875, 0.6765302419662476, -0.05453167483210564]","[0.42246344685554504, 0.596200168132782, -0.020854219794273376]","[0.4126766324043274, 0.5569324493408203, -0.0577414371073246]","[0.4242836534976959, 0.606590986251831, -0.057625606656074524]","[0.4390105903148651, 0.6456012725830078, -0.04702964797616005]"
