Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.4910658001899719, 0.8069971799850464, -3.636272651874606e-07]","[0.5762015581130981, 0.7429854273796082, -0.04849597066640854]","[0.6176140308380127, 0.6194922924041748, -0.06008964031934738]","[0.5668433308601379, 0.5112963914871216, -0.06870678067207336]","[0.523235023021698, 0.4463708996772766, -0.06754981726408005]","[0.6411643624305725, 0.5564729571342468, 0.006401226855814457]","[0.6307269334793091, 0.45860517024993896, -0.04091161489486694]","[0.581382155418396, 0.5166984796524048, -0.06896868348121643]","[0.5595250129699707, 0.5832229852676392, -0.07898277789354324]","[0.5660430192947388, 0.549615204334259, 0.011892125010490417]","[0.5547977089881897, 0.4401337504386902, -0.04569726064801216]","[0.5250162482261658, 0.5146013498306274, -0.06861338764429092]","[0.5195802450180054, 0.5849621891975403, -0.06537594646215439]","[0.49905019998550415, 0.5608413219451904, 0.006013117264956236]","[0.476945161819458, 0.49723368883132935, -0.05740194767713547]","[0.4779914617538452, 0.5864325165748596, -0.06887529790401459]","[0.49265003204345703, 0.6500715613365173, -0.055940985679626465]","[0.43962329626083374, 0.5859095454216003, -0.0032485025003552437]","[0.42999643087387085, 0.5559350252151489, -0.053942568600177765]","[0.44023260474205017, 0.6259575486183167, -0.06237194314599037]","[0.4636242985725403, 0.6770901083946228, -0.05398125201463699]"
"[0.47565871477127075, 0.8125786781311035, -5.538273057936749e-07]","[0.37663722038269043, 0.7323721647262573, -0.04352870583534241]","[0.3617078363895416, 0.6036011576652527, -0.05981046333909035]","[0.41940513253211975, 0.5117079615592957, -0.07509740442037582]","[0.4782513380050659, 0.44645386934280396, -0.08446592092514038]","[0.3748617172241211, 0.5283989906311035, -0.017709024250507355]","[0.32446420192718506, 0.45308634638786316, -0.08027936518192291]","[0.33658552169799805, 0.5163556337356567, -0.1136448010802269]","[0.3499529957771301, 0.5795835852622986, -0.12378641963005066]","[0.4408421516418457, 0.5264226794242859, -0.018398387357592583]","[0.392598420381546, 0.4421781301498413, -0.09087719768285751]","[0.3890991508960724, 0.5248738527297974, -0.11162325739860535]","[0.3932579457759857, 0.5977117419242859, -0.1053043082356453]","[0.5079562067985535, 0.544222354888916, -0.029265478253364563]","[0.46750688552856445, 0.5057163834571838, -0.10029315203428268]","[0.4458051323890686, 0.6160697937011719, -0.0952657014131546]","[0.4430456757545471, 0.6894165277481079, -0.06987916678190231]","[0.5734665989875793, 0.576483964920044, -0.04472275823354721]","[0.5240043997764587, 0.5628783702850342, -0.09445414692163467]","[0.5032375454902649, 0.6338076591491699, -0.0926714688539505]","[0.5087809562683105, 0.6753466129302979, -0.07651025056838989]"
"[0.48612654209136963, 0.7379084229469299, -2.8804188900721783e-07]","[0.5688163638114929, 0.6631323099136353, -0.039656393229961395]","[0.5979577898979187, 0.5659298300743103, -0.03663753345608711]","[0.5675103664398193, 0.48774152994155884, -0.03207039460539818]","[0.5295681357383728, 0.4569131135940552, -0.017159538343548775]","[0.6162830591201782, 0.5302456021308899, 0.04533543437719345]","[0.5979907512664795, 0.4495367109775543, 0.0038570065516978502]","[0.5547758340835571, 0.491443008184433, -0.02379807084798813]","[0.5343434810638428, 0.5460807681083679, -0.031096838414669037]","[0.5528929233551025, 0.5339227914810181, 0.054744116961956024]","[0.5313006639480591, 0.4443210959434509, 0.003954793326556683]","[0.5040867328643799, 0.4999493956565857, -0.02364622987806797]","[0.5012261867523193, 0.5546936392784119, -0.022726232185959816]","[0.49684378504753113, 0.5485023260116577, 0.05083179846405983]","[0.4627303183078766, 0.49301278591156006, -0.006854945328086615]","[0.4615923762321472, 0.5628149509429932, -0.02649746835231781]","[0.4826754331588745, 0.614223837852478, -0.01693253591656685]","[0.4477635622024536, 0.5732415914535522, 0.044199902564287186]","[0.433222234249115, 0.5367381572723389, 0.003947189077734947]","[0.4340790808200836, 0.589134693145752, -0.0059633092023432255]","[0.45262008905410767, 0.6323674917221069, 0.0016487896209582686]"
"[0.4988763928413391, 0.7593952417373657, 5.436907599687402e-07]","[0.5831902623176575, 0.7061911821365356, -0.02557559311389923]","[0.6136715412139893, 0.6096408367156982, -0.03755004331469536]","[0.5572361946105957, 0.5303917527198792, -0.05275549739599228]","[0.5049084424972534, 0.47951841354370117, -0.0670194998383522]","[0.6017682552337646, 0.5598742961883545, 0.002660584868863225]","[0.615090012550354, 0.48557019233703613, -0.04148301109671593]","[0.6272282004356384, 0.5054699182510376, -0.07130071520805359]","[0.6272416114807129, 0.5540019273757935, -0.08387327194213867]","[0.5438438653945923, 0.5497002601623535, -0.005889596417546272]","[0.5610266923904419, 0.46188199520111084, -0.059092361479997635]","[0.5723021626472473, 0.5108265280723572, -0.08724580705165863]","[0.5713342428207397, 0.5720865726470947, -0.091488316655159]","[0.4852023124694824, 0.5597264766693115, -0.021436108276247978]","[0.5028267502784729, 0.5075317621231079, -0.08406981825828552]","[0.5131176114082336, 0.5910202860832214, -0.09369338303804398]","[0.5163906216621399, 0.6469719409942627, -0.08049017190933228]","[0.4223031997680664, 0.5845077037811279, -0.03731092810630798]","[0.4480782151222229, 0.544305682182312, -0.08392062038183212]","[0.4664711654186249, 0.6021859049797058, -0.0834437757730484]","[0.47563013434410095, 0.6467023491859436, -0.07064516097307205]"
"[0.4751833379268646, 0.7832945585250854, -9.767028359419783e-07]","[0.3932144343852997, 0.7240603566169739, -0.020731261000037193]","[0.3744141757488251, 0.6081392168998718, -0.03254994750022888]","[0.42225366830825806, 0.5231643915176392, -0.049636222422122955]","[0.4749807119369507, 0.4621928930282593, -0.06303335726261139]","[0.3927710950374603, 0.5314435362815857, 0.008460644632577896]","[0.34665125608444214, 0.4631893038749695, -0.05460180714726448]","[0.3434426486492157, 0.5281432271003723, -0.0911979228258133]","[0.35629960894584656, 0.5915653109550476, -0.10210491716861725]","[0.45027631521224976, 0.527720034122467, -0.0022610784508287907]","[0.4020630717277527, 0.4330301284790039, -0.06713695079088211]","[0.37999099493026733, 0.5046680569648743, -0.0862617939710617]","[0.3795567750930786, 0.5742364525794983, -0.07785254716873169]","[0.5092746019363403, 0.5405147671699524, -0.02222987823188305]","[0.4501694142818451, 0.5048149824142456, -0.08434226363897324]","[0.4279950261116028, 0.6058248281478882, -0.07880465686321259]","[0.4330832362174988, 0.671522319316864, -0.053123027086257935]","[0.5657229423522949, 0.5635765194892883, -0.04476635530591011]","[0.49355942010879517, 0.5450505614280701, -0.07791348546743393]","[0.4772501289844513, 0.6132192611694336, -0.06743946671485901]","[0.4911966919898987, 0.6541683673858643, -0.04724043980240822]"
"[0.48834943771362305, 0.7987526655197144, -3.2937873584160116e-07]","[0.5987980961799622, 0.7078272700309753, -0.06470738351345062]","[0.6405856013298035, 0.5912503004074097, -0.07242720574140549]","[0.6139603853225708, 0.498721718788147, -0.07534319162368774]","[0.5836549401283264, 0.4455677270889282, -0.06737635284662247]","[0.6610008478164673, 0.5375898480415344, 0.018503351137042046]","[0.6417076587677002, 0.4458652138710022, -0.05721932649612427]","[0.5924476385116577, 0.49348220229148865, -0.10797657072544098]","[0.5686086416244507, 0.5610356330871582, -0.1279105693101883]","[0.5823984146118164, 0.5375713109970093, 0.029453907161951065]","[0.5621569752693176, 0.4270130395889282, -0.06499520689249039]","[0.529606282711029, 0.5016992688179016, -0.1128191202878952]","[0.523320734500885, 0.5779163837432861, -0.11700136214494705]","[0.5091577172279358, 0.5534394383430481, 0.023539245128631592]","[0.4797671437263489, 0.4847397208213806, -0.07940277457237244]","[0.4739905297756195, 0.577034056186676, -0.10902945697307587]","[0.486977219581604, 0.6420275568962097, -0.09572172164916992]","[0.44104862213134766, 0.5807374119758606, 0.01378716342151165]","[0.43595629930496216, 0.5482333898544312, -0.06756605952978134]","[0.4386593699455261, 0.6186738014221191, -0.09024310857057571]","[0.46035099029541016, 0.6671940088272095, -0.08408285677433014]"
"[0.495384156703949, 0.7633770704269409, -5.058946612734871e-07]","[0.4103706479072571, 0.6997938752174377, -0.03057299554347992]","[0.39129215478897095, 0.5929124355316162, -0.03747963905334473]","[0.43576347827911377, 0.5116744041442871, -0.04539012908935547]","[0.48350295424461365, 0.45575782656669617, -0.048204027116298676]","[0.3877897262573242, 0.5282921195030212, 0.008907151408493519]","[0.3605213463306427, 0.46004724502563477, -0.036800604313611984]","[0.37552857398986816, 0.5059962272644043, -0.06372915953397751]","[0.3913213610649109, 0.5582950115203857, -0.0723235160112381]","[0.4493248760700226, 0.5268329381942749, 0.0073646497912704945]","[0.4285663366317749, 0.4514506161212921, -0.046363625675439835]","[0.4325413107872009, 0.516460657119751, -0.06481460481882095]","[0.4395309090614319, 0.575180172920227, -0.06055986136198044]","[0.5103811621665955, 0.5427048206329346, -0.003338966751471162]","[0.49406498670578003, 0.5003401041030884, -0.0605749674141407]","[0.47901105880737305, 0.5904444456100464, -0.05704053118824959]","[0.47490885853767395, 0.651932418346405, -0.03529113531112671]","[0.5681215524673462, 0.5719380378723145, -0.017318155616521835]","[0.545405387878418, 0.5451383590698242, -0.055944569408893585]","[0.5278127193450928, 0.6019101738929749, -0.051419585943222046]","[0.5270513296127319, 0.638219952583313, -0.0357387401163578]"
"[0.5094733238220215, 0.7362806797027588, 2.1977696107455813e-08]","[0.42920583486557007, 0.6647729277610779, -0.03993828222155571]","[0.39198341965675354, 0.5711507201194763, -0.045192599296569824]","[0.41560661792755127, 0.5113101601600647, -0.047630686312913895]","[0.4627695679664612, 0.49362194538116455, -0.04308939352631569]","[0.4141013026237488, 0.5275081992149353, 0.01585819013416767]","[0.4346213638782501, 0.45191115140914917, -0.026535378769040108]","[0.4721223711967468, 0.49162864685058594, -0.06192837655544281]","[0.49632322788238525, 0.5391085147857666, -0.07904952764511108]","[0.47352901101112366, 0.5306163430213928, 0.02362789772450924]","[0.49380093812942505, 0.4502868056297302, -0.022421948611736298]","[0.5220178365707397, 0.5071781277656555, -0.05458882451057434]","[0.5314862728118896, 0.562589168548584, -0.06412986665964127]","[0.521604061126709, 0.5460942387580872, 0.02169766277074814]","[0.5477835536003113, 0.48331934213638306, -0.03228985518217087]","[0.5542815327644348, 0.5511763095855713, -0.048571448773145676]","[0.5448232889175415, 0.6129461526870728, -0.04169529676437378]","[0.5617849826812744, 0.5745282173156738, 0.01649492233991623]","[0.5751437544822693, 0.5347040891647339, -0.028524348512291908]","[0.5741155743598938, 0.5855507254600525, -0.037669338285923004]","[0.5648680925369263, 0.636445164680481, -0.031243056058883667]"
"[0.5059332251548767, 0.7569467425346375, -4.918413196719484e-07]","[0.4078880250453949, 0.6905477046966553, -0.007653467357158661]","[0.39065176248550415, 0.5936005115509033, -0.013138528913259506]","[0.43493446707725525, 0.5184919834136963, -0.026955625042319298]","[0.48186349868774414, 0.464578777551651, -0.036825306713581085]","[0.41046005487442017, 0.5295445322990417, 0.029145896434783936]","[0.3723919987678528, 0.46883416175842285, -0.03863457590341568]","[0.36733049154281616, 0.5163114070892334, -0.07703755050897598]","[0.3716217875480652, 0.5661196112632751, -0.08892902731895447]","[0.4676966965198517, 0.5343953371047974, 0.007819078862667084]","[0.4255763292312622, 0.45889484882354736, -0.07054619491100311]","[0.4144620895385742, 0.5302851796150208, -0.09212563931941986]","[0.42337530851364136, 0.5871297121047974, -0.083502858877182]","[0.5231916904449463, 0.5525152683258057, -0.024734344333410263]","[0.4859234392642975, 0.5101767182350159, -0.10023797303438187]","[0.46457210183143616, 0.6060357093811035, -0.09153521806001663]","[0.470650315284729, 0.6622077822685242, -0.06215555965900421]","[0.5826079845428467, 0.5733963251113892, -0.05860995501279831]","[0.5383557081222534, 0.5552595853805542, -0.11019186675548553]","[0.5167778730392456, 0.6188569068908691, -0.10589861124753952]","[0.5272332429885864, 0.6487754583358765, -0.08724097907543182]"
"[0.5193772315979004, 0.7461929321289062, 3.3553382650097774e-07]","[0.5946946144104004, 0.6921318173408508, -0.025772972032427788]","[0.6105824708938599, 0.5925260782241821, -0.04063593968749046]","[0.5634555220603943, 0.5161285996437073, -0.059030648320913315]","[0.5182279944419861, 0.4639032185077667, -0.07156062126159668]","[0.589921772480011, 0.5288885831832886, 0.0041252439841628075]","[0.621105432510376, 0.4641675353050232, -0.051925335079431534]","[0.6383564472198486, 0.5093438029289246, -0.08761213719844818]","[0.639227032661438, 0.5639341473579407, -0.10023669898509979]","[0.5370697379112244, 0.5286649465560913, -0.005906667560338974]","[0.5783987045288086, 0.45244598388671875, -0.06905322521924973]","[0.598046064376831, 0.518926739692688, -0.09580366313457489]","[0.5963380932807922, 0.579927921295166, -0.09539979696273804]","[0.48542577028274536, 0.5401546955108643, -0.02444131299853325]","[0.5343746542930603, 0.512370228767395, -0.09118062257766724]","[0.5532609820365906, 0.6003541946411133, -0.09525994956493378]","[0.5470187664031982, 0.6504925489425659, -0.0750073790550232]","[0.43499064445495605, 0.5621433258056641, -0.04436647146940231]","[0.4981303811073303, 0.5510776042938232, -0.08302265405654907]","[0.5149123072624207, 0.6094759702682495, -0.07486235350370407]","[0.5043860673904419, 0.6406680345535278, -0.05596918985247612]"
