Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.5159636735916138, 0.8527645468711853]","[0.452551007270813, 0.7332180738449097]","[0.4366363286972046, 0.6149275302886963]","[0.4783892035484314, 0.5123990774154663]","[0.5085945129394531, 0.41401442885398865]","[0.37702375650405884, 0.5309147834777832]","[0.40655648708343506, 0.4069240689277649]","[0.4419460594654083, 0.3347877860069275]","[0.48088645935058594, 0.26902762055397034]","[0.4524948298931122, 0.5463326573371887]","[0.4491766095161438, 0.4110163450241089]","[0.4691082537174225, 0.3424496054649353]","[0.4875238537788391, 0.2784392237663269]","[0.5257847309112549, 0.5729604959487915]","[0.5554741024971008, 0.49565523862838745]","[0.5519068241119385, 0.5860825777053833]","[0.5442803502082825, 0.6325905919075012]","[0.5986278057098389, 0.5927579402923584]","[0.604066789150238, 0.552330493927002]","[0.5940709710121155, 0.6214383244514465]","[0.5817278027534485, 0.6672452688217163]"
"[0.4757230877876282, 0.7852802872657776]","[0.5478835701942444, 0.7170342206954956]","[0.56169193983078, 0.6094268560409546]","[0.5216602087020874, 0.5127443075180054]","[0.4989073872566223, 0.4357907772064209]","[0.598534107208252, 0.5510721802711487]","[0.5697979927062988, 0.4515914022922516]","[0.533480703830719, 0.3748546838760376]","[0.4952176809310913, 0.3161202073097229]","[0.536486029624939, 0.5426458716392517]","[0.5473757982254028, 0.4188450574874878]","[0.5532957911491394, 0.3526575565338135]","[0.5528056621551514, 0.30451899766921997]","[0.47593092918395996, 0.5579670071601868]","[0.4550737142562866, 0.4677902162075043]","[0.45970419049263, 0.5577110648155212]","[0.47511643171310425, 0.6136720776557922]","[0.41552504897117615, 0.5933248400688171]","[0.4083373546600342, 0.5317861437797546]","[0.4218605160713196, 0.5991091728210449]","[0.4427757263183594, 0.645232081413269]"
"[0.4774797260761261, 0.8285324573516846]","[0.55876225233078, 0.7353758811950684]","[0.5647751092910767, 0.6159448027610779]","[0.5214590430259705, 0.5163355469703674]","[0.4872938096523285, 0.44124656915664673]","[0.5824209451675415, 0.5463733673095703]","[0.5620594620704651, 0.4453134834766388]","[0.5353249311447144, 0.36778274178504944]","[0.5060144066810608, 0.3072963356971741]","[0.518012523651123, 0.5484843254089355]","[0.5292801260948181, 0.4222719967365265]","[0.5412889719009399, 0.3605217933654785]","[0.5455160140991211, 0.3155651092529297]","[0.451710045337677, 0.5748303532600403]","[0.4462868571281433, 0.47831228375434875]","[0.4647342562675476, 0.5674156546592712]","[0.48105937242507935, 0.6291662454605103]","[0.3878787159919739, 0.6184213757514954]","[0.4025798439979553, 0.5490610003471375]","[0.4198475480079651, 0.6169349551200867]","[0.436087429523468, 0.6707136034965515]"
"[0.5158376693725586, 0.8226749897003174]","[0.4506550431251526, 0.7273114323616028]","[0.43215471506118774, 0.6176965832710266]","[0.4706684947013855, 0.5187036991119385]","[0.5023128390312195, 0.42665451765060425]","[0.40583741664886475, 0.542698085308075]","[0.42540615797042847, 0.4320276379585266]","[0.45387789607048035, 0.3647432327270508]","[0.48172956705093384, 0.3056906759738922]","[0.47263088822364807, 0.5558969378471375]","[0.47458314895629883, 0.43431949615478516]","[0.47626790404319763, 0.3934430480003357]","[0.4692867398262024, 0.3529626727104187]","[0.5356075167655945, 0.5809007883071899]","[0.5534612536430359, 0.49385735392570496]","[0.5419607758522034, 0.5705649852752686]","[0.5281408429145813, 0.6232247352600098]","[0.5956608653068542, 0.5998969078063965]","[0.5998505353927612, 0.5510495901107788]","[0.5841054320335388, 0.6106885671615601]","[0.5718594789505005, 0.6594038605690002]"
"[0.49517396092414856, 0.7596302628517151]","[0.5758640766143799, 0.6832767724990845]","[0.5795076489448547, 0.576129138469696]","[0.5377126336097717, 0.49648016691207886]","[0.50700443983078, 0.43660691380500793]","[0.5697497129440308, 0.5373853445053101]","[0.561001181602478, 0.44704991579055786]","[0.5456177592277527, 0.38277262449264526]","[0.5334522128105164, 0.32741162180900574]","[0.5215166211128235, 0.5381271839141846]","[0.5342295169830322, 0.43710780143737793]","[0.5568293929100037, 0.37806838750839233]","[0.5711678862571716, 0.3341953158378601]","[0.47000494599342346, 0.5561038851737976]","[0.47999370098114014, 0.4723362326622009]","[0.49892371892929077, 0.5468844175338745]","[0.5064356327056885, 0.6034575700759888]","[0.4190594255924225, 0.5866818428039551]","[0.44771990180015564, 0.5248144865036011]","[0.4665639400482178, 0.5814977884292603]","[0.47446155548095703, 0.6297597885131836]"
"[0.4939769506454468, 0.7532708644866943]","[0.5741844773292542, 0.674180805683136]","[0.5776890516281128, 0.5745009183883667]","[0.5454217791557312, 0.4996446669101715]","[0.519942045211792, 0.43758687376976013]","[0.5616797208786011, 0.5300115346908569]","[0.5548160076141357, 0.4469895660877228]","[0.5455327033996582, 0.3885706067085266]","[0.5349653363227844, 0.3371964395046234]","[0.5168240666389465, 0.5354438424110413]","[0.5323014259338379, 0.43931716680526733]","[0.5547764897346497, 0.3869553506374359]","[0.5644214749336243, 0.34571075439453125]","[0.4677860736846924, 0.5518305897712708]","[0.4798107147216797, 0.47594738006591797]","[0.5011270046234131, 0.5478142499923706]","[0.5070638656616211, 0.5990113615989685]","[0.4207002520561218, 0.5747512578964233]","[0.4525230824947357, 0.5246822834014893]","[0.47188225388526917, 0.5783534646034241]","[0.4781498312950134, 0.6195875406265259]"
"[0.4663388133049011, 0.7890039682388306]","[0.5417899489402771, 0.7030575275421143]","[0.5550069808959961, 0.5966576933860779]","[0.513542115688324, 0.502116858959198]","[0.48296838998794556, 0.4262171983718872]","[0.5982378125190735, 0.5420247912406921]","[0.5639860033988953, 0.4433516561985016]","[0.5282171964645386, 0.36397016048431396]","[0.49276524782180786, 0.3025834262371063]","[0.5331064462661743, 0.5389898419380188]","[0.5384501814842224, 0.41368454694747925]","[0.5367502570152283, 0.3468632102012634]","[0.5298516154289246, 0.2985245883464813]","[0.4701550602912903, 0.555385410785675]","[0.4420293867588043, 0.4689602851867676]","[0.446572482585907, 0.5588852167129517]","[0.4676790237426758, 0.6129372119903564]","[0.4104822874069214, 0.5891436338424683]","[0.3983505368232727, 0.5343554019927979]","[0.4115831255912781, 0.6016899943351746]","[0.43554848432540894, 0.6482362151145935]"
"[0.521014928817749, 0.790402352809906]","[0.45143556594848633, 0.7007437348365784]","[0.4337991774082184, 0.5963196754455566]","[0.4676492214202881, 0.5065445303916931]","[0.49322789907455444, 0.4180735945701599]","[0.4336268901824951, 0.5318135023117065]","[0.44411832094192505, 0.43460536003112793]","[0.4606950283050537, 0.3654946982860565]","[0.4757453203201294, 0.30813515186309814]","[0.49373236298561096, 0.5420088171958923]","[0.48138293623924255, 0.4284093976020813]","[0.46440112590789795, 0.3809910714626312]","[0.44837486743927, 0.33537113666534424]","[0.5508716106414795, 0.5680355429649353]","[0.5463154315948486, 0.477164626121521]","[0.525286078453064, 0.5596923232078552]","[0.516864001750946, 0.6185730695724487]","[0.6066015362739563, 0.5935505032539368]","[0.5850248336791992, 0.5440136194229126]","[0.5651503801345825, 0.6010480523109436]","[0.5644121170043945, 0.6452297568321228]"
"[0.522541880607605, 0.7809274792671204]","[0.4654717445373535, 0.6807131767272949]","[0.446955144405365, 0.5866419076919556]","[0.47827938199043274, 0.5056988596916199]","[0.5006034970283508, 0.4255225658416748]","[0.4416104555130005, 0.5191717743873596]","[0.4464186429977417, 0.420096218585968]","[0.4626801311969757, 0.3635925054550171]","[0.48480573296546936, 0.3148401081562042]","[0.49742093682289124, 0.545372724533081]","[0.5009505152702332, 0.45392608642578125]","[0.4969252049922943, 0.505484938621521]","[0.4887163043022156, 0.5474660992622375]","[0.5481832027435303, 0.5718121528625488]","[0.5486078262329102, 0.4952949285507202]","[0.533760666847229, 0.5737693309783936]","[0.5263596773147583, 0.6198707818984985]","[0.5968773365020752, 0.5892719030380249]","[0.5837785601615906, 0.5430440306663513]","[0.5669419765472412, 0.5979511141777039]","[0.5613776445388794, 0.6364404559135437]"
"[0.47160637378692627, 0.7425486445426941]","[0.49113065004348755, 0.6865641474723816]","[0.5016683340072632, 0.5949792265892029]","[0.48091351985931396, 0.5111638903617859]","[0.4688602387905121, 0.4419732093811035]","[0.5958096981048584, 0.5493910312652588]","[0.550024151802063, 0.4543268382549286]","[0.5140848159790039, 0.3888140618801117]","[0.48353952169418335, 0.3352450728416443]","[0.5551789999008179, 0.5380527973175049]","[0.5349226593971252, 0.43063199520111084]","[0.5123720169067383, 0.373071551322937]","[0.4931600093841553, 0.32269424200057983]","[0.513498067855835, 0.540130078792572]","[0.45806652307510376, 0.48408836126327515]","[0.43968456983566284, 0.5538346767425537]","[0.44926968216896057, 0.5991970896720886]","[0.47677192091941833, 0.5491616725921631]","[0.4292466938495636, 0.5213472247123718]","[0.41830798983573914, 0.5743213295936584]","[0.434599369764328, 0.6090555787086487]"
"[0.500534176826477, 0.7911511659622192]","[0.4179553985595703, 0.6969690322875977]","[0.4043470621109009, 0.5951219797134399]","[0.4428853392601013, 0.5154994130134583]","[0.4652048945426941, 0.4293462038040161]","[0.4492514133453369, 0.5383058190345764]","[0.44266277551651, 0.4491638243198395]","[0.4390054941177368, 0.38567855954170227]","[0.4384787976741791, 0.32879161834716797]","[0.501474916934967, 0.5519734025001526]","[0.482771098613739, 0.42828288674354553]","[0.4548845589160919, 0.36786946654319763]","[0.4369918704032898, 0.30864086747169495]","[0.5474593639373779, 0.5775027275085449]","[0.514111340045929, 0.4837642014026642]","[0.4839904010295868, 0.5678053498268127]","[0.4852750301361084, 0.6225398778915405]","[0.5916724801063538, 0.5992801189422607]","[0.5406438708305359, 0.5492096543312073]","[0.5155847668647766, 0.6064249277114868]","[0.5236136317253113, 0.6464086174964905]"
"[0.4749206304550171, 0.8018243312835693]","[0.5524893403053284, 0.7216669321060181]","[0.5732506513595581, 0.6033208966255188]","[0.528658390045166, 0.5092002749443054]","[0.49107950925827026, 0.4387853443622589]","[0.5899128913879395, 0.5402306914329529]","[0.5736318826675415, 0.4429376721382141]","[0.545707106590271, 0.3703949451446533]","[0.5126256346702576, 0.31095707416534424]","[0.5276765823364258, 0.5427595376968384]","[0.5345994830131531, 0.42967966198921204]","[0.5460056066513062, 0.36534762382507324]","[0.5462741851806641, 0.31187039613723755]","[0.46419548988342285, 0.561599612236023]","[0.4512562155723572, 0.48116612434387207]","[0.46529728174209595, 0.5731201171875]","[0.4807824194431305, 0.6295284628868103]","[0.4042434096336365, 0.5932759046554565]","[0.4075496792793274, 0.537499725818634]","[0.4223406910896301, 0.6036047339439392]","[0.43759840726852417, 0.6503288149833679]"
"[0.4876338243484497, 0.7705513834953308]","[0.5703937411308289, 0.6864888072013855]","[0.578187108039856, 0.5909779071807861]","[0.533876895904541, 0.5163917541503906]","[0.4973761737346649, 0.4546113908290863]","[0.5775461196899414, 0.5481685996055603]","[0.5575066208839417, 0.46383029222488403]","[0.5323419570922852, 0.3935008645057678]","[0.5081244707107544, 0.338678240776062]","[0.5238872766494751, 0.5507475137710571]","[0.5366125702857971, 0.4445551037788391]","[0.5538410544395447, 0.3831612765789032]","[0.5634823441505432, 0.33239927887916565]","[0.46803805232048035, 0.5705748796463013]","[0.46513670682907104, 0.4810713827610016]","[0.4848788380622864, 0.5611220002174377]","[0.49795177578926086, 0.6116700172424316]","[0.4119383692741394, 0.599047064781189]","[0.42867475748062134, 0.5427861213684082]","[0.44895803928375244, 0.6000308394432068]","[0.4606885313987732, 0.6415610313415527]"
