Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.5257008075714111, 0.8506342172622681, 3.9487625258516346e-07]","[0.6025002002716064, 0.7504546642303467, 0.01254972629249096]","[0.6473567485809326, 0.6596486568450928, 0.010365736670792103]","[0.7000160813331604, 0.585037112236023, 0.004212449304759502]","[0.7636188864707947, 0.5455107688903809, -0.002715182723477483]","[0.5434327125549316, 0.5630022287368774, -0.009409531019628048]","[0.5217689871788025, 0.42270535230636597, -0.008876562118530273]","[0.5080594420433044, 0.34776240587234497, -0.009585359133780003]","[0.5009347200393677, 0.28471508622169495, -0.011456864885985851]","[0.473554402589798, 0.5756351351737976, -0.013423360884189606]","[0.3968072533607483, 0.45412594079971313, -0.010053587146103382]","[0.3550739288330078, 0.3795921802520752, -0.012795818038284779]","[0.322964608669281, 0.32635462284088135, -0.0187266506254673]","[0.4152420163154602, 0.6193469166755676, -0.011686909012496471]","[0.37201839685440063, 0.578685998916626, 0.002274272497743368]","[0.4026793837547302, 0.6149218082427979, 0.006585617549717426]","[0.4306761920452118, 0.650424063205719, 0.006739632226526737]","[0.3676365613937378, 0.6643424034118652, -0.009150741621851921]","[0.3502633571624756, 0.6476671099662781, 0.008739854209125042]","[0.3747565448284149, 0.6771700978279114, 0.019958438351750374]","[0.40402960777282715, 0.702776312828064, 0.02789372391998768]"
"[0.485092431306839, 0.8698534369468689, 5.049436708759458e-07]","[0.3763638734817505, 0.7794478535652161, 0.004422890022397041]","[0.3370211124420166, 0.6831982135772705, -0.0006629081908613443]","[0.29777488112449646, 0.5946465134620667, -0.006444050930440426]","[0.25113415718078613, 0.5391361117362976, -0.013910961337387562]","[0.4362541437149048, 0.5719230771064758, -0.010565964505076408]","[0.4529012143611908, 0.4252699017524719, -0.001988534117117524]","[0.46014145016670227, 0.34775736927986145, 0.0063060796819627285]","[0.47243833541870117, 0.2880379259586334, 0.014997825026512146]","[0.520106852054596, 0.5785229206085205, 0.00351732294075191]","[0.5493974089622498, 0.4498485326766968, 0.029118023812770844]","[0.5731034278869629, 0.3738045394420624, 0.042067937552928925]","[0.5909157991409302, 0.3255457580089569, 0.04849155992269516]","[0.5803918838500977, 0.6132415533065796, 0.021762756630778313]","[0.5400647521018982, 0.5742536783218384, 0.061962857842445374]","[0.5148396492004395, 0.6133843660354614, 0.06371796131134033]","[0.5012412667274475, 0.6597056984901428, 0.06100558489561081]","[0.6245083212852478, 0.6458368301391602, 0.04018314555287361]","[0.5767277479171753, 0.6280308365821838, 0.08035486191511154]","[0.5480778813362122, 0.6650658249855042, 0.09070083498954773]","[0.5333055257797241, 0.7095178365707397, 0.09620004892349243]"
"[0.4902033805847168, 0.8461306691169739, 3.7826109178240586e-07]","[0.40914255380630493, 0.7367194294929504, 0.10518369823694229]","[0.3678610324859619, 0.6491647958755493, 0.12501351535320282]","[0.3105544149875641, 0.5810940265655518, 0.12934249639511108]","[0.2456483542919159, 0.5405025482177734, 0.12845270335674286]","[0.47176650166511536, 0.557303786277771, 0.031867630779743195]","[0.4946313500404358, 0.44115501642227173, 0.05434536188840866]","[0.5072700381278992, 0.37208664417266846, 0.05878177657723427]","[0.5159943103790283, 0.31140416860580444, 0.057163406163454056]","[0.5292637348175049, 0.5810471177101135, 0.007025307510048151]","[0.6098548769950867, 0.46799808740615845, 0.05665791407227516]","[0.6564597487449646, 0.41243407130241394, 0.074828140437603]","[0.6885221004486084, 0.3626587390899658, 0.07002532482147217]","[0.578036904335022, 0.6242048144340515, -0.001220929087139666]","[0.6269646286964417, 0.6004464030265808, 0.10005457699298859]","[0.5997456908226013, 0.6577692627906799, 0.13191120326519012]","[0.5769789814949036, 0.6954948306083679, 0.12468255311250687]","[0.6276553273200989, 0.6553402543067932, -0.003708168864250183]","[0.6502296328544617, 0.6623092889785767, 0.08388309180736542]","[0.6159243583679199, 0.7045438289642334, 0.1105000227689743]","[0.5933010578155518, 0.7335304617881775, 0.11167755722999573]"
"[0.48990070819854736, 0.8066573143005371, 7.386474294435175e-07]","[0.39758414030075073, 0.7373034954071045, -0.00965869426727295]","[0.3536996841430664, 0.6570743918418884, -0.027649160474538803]","[0.31328582763671875, 0.5841395854949951, -0.047722212970256805]","[0.2630440592765808, 0.5340486168861389, -0.0678115114569664]","[0.4502596855163574, 0.5600107312202454, -0.022933512926101685]","[0.46285927295684814, 0.44391942024230957, -0.030331768095493317]","[0.47282660007476807, 0.3800588846206665, -0.03209756687283516]","[0.48405539989471436, 0.3312912583351135, -0.030246203765273094]","[0.5193743705749512, 0.5706691741943359, -0.021628951653838158]","[0.5570610165596008, 0.46997368335723877, -0.020923027768731117]","[0.5844425559043884, 0.40632307529449463, -0.023560190573334694]","[0.6093586683273315, 0.3630405068397522, -0.02442862093448639]","[0.5751174688339233, 0.6041549444198608, -0.018417734652757645]","[0.5547239780426025, 0.5780926942825317, -0.008852694183588028]","[0.5355405807495117, 0.6096343994140625, -0.007694668136537075]","[0.524431049823761, 0.644719660282135, -0.005162583664059639]","[0.6180299520492554, 0.6398389935493469, -0.016450589522719383]","[0.5925833582878113, 0.6234163045883179, 0.0019350600196048617]","[0.5734193921089172, 0.6492066383361816, 0.016507504507899284]","[0.5629824995994568, 0.6813980340957642, 0.028904827311635017]"
"[0.5184658765792847, 0.8178678750991821, 3.7955794596200576e-07]","[0.5917125940322876, 0.7388045787811279, -0.010286085307598114]","[0.6384775042533875, 0.6498072147369385, -0.02253562957048416]","[0.685339093208313, 0.5822632312774658, -0.036673352122306824]","[0.7452162504196167, 0.549003541469574, -0.051000531762838364]","[0.5447106957435608, 0.5621020793914795, -0.03647749871015549]","[0.5264245867729187, 0.43280845880508423, -0.05423545092344284]","[0.5149645805358887, 0.3620443344116211, -0.06385777145624161]","[0.509649932384491, 0.30352264642715454, -0.06989291310310364]","[0.4784505069255829, 0.566850483417511, -0.03625680133700371]","[0.41195303201675415, 0.45746055245399475, -0.049460627138614655]","[0.38124245405197144, 0.3862425684928894, -0.05729849636554718]","[0.3596237301826477, 0.33572623133659363, -0.06268376111984253]","[0.4239880442619324, 0.6002345085144043, -0.03371162340044975]","[0.4019848108291626, 0.5827712416648865, -0.041837532073259354]","[0.4300769567489624, 0.6169192790985107, -0.04474402964115143]","[0.45431753993034363, 0.6473016142845154, -0.042999040335416794]","[0.37882673740386963, 0.6358947157859802, -0.032055143266916275]","[0.380501925945282, 0.6383048295974731, -0.034834884107112885]","[0.4021022617816925, 0.6667157411575317, -0.03285282477736473]","[0.42536842823028564, 0.6891008019447327, -0.027193795889616013]"
"[0.5058057308197021, 0.8530417680740356, 3.7726741197730007e-07]","[0.6077773571014404, 0.7662208676338196, 0.010040939785540104]","[0.6565146446228027, 0.6655211448669434, 0.01446086447685957]","[0.6982833743095398, 0.5860604643821716, 0.02026338130235672]","[0.7579537034034729, 0.5441224575042725, 0.025918452069163322]","[0.553305447101593, 0.5600295066833496, -0.016303038224577904]","[0.5376532673835754, 0.4217637777328491, -0.0037289345636963844]","[0.5230264663696289, 0.34660211205482483, 0.002982507459819317]","[0.5139299035072327, 0.2887144386768341, 0.005951777566224337]","[0.47279274463653564, 0.5767197608947754, -0.00706553366035223]","[0.425728976726532, 0.4453548789024353, 0.022032104432582855]","[0.4053061008453369, 0.377881795167923, 0.03466026484966278]","[0.3901503086090088, 0.3274970054626465, 0.036033861339092255]","[0.41216135025024414, 0.621401309967041, 0.008221537806093693]","[0.41801804304122925, 0.5654445886611938, 0.042278651148080826]","[0.4557449221611023, 0.6003704071044922, 0.048602983355522156]","[0.4777519106864929, 0.6389931440353394, 0.04615376144647598]","[0.365193247795105, 0.6604325771331787, 0.024862218648195267]","[0.3880389928817749, 0.6253873705863953, 0.05149902030825615]","[0.4179362654685974, 0.6527554988861084, 0.0596623495221138]","[0.4442894458770752, 0.6857855319976807, 0.06366953253746033]"
"[0.4768598973751068, 0.833942174911499, 4.7541743697365746e-07]","[0.39700186252593994, 0.7438943386077881, -0.0032806608360260725]","[0.3486531376838684, 0.6589568853378296, -0.023604048416018486]","[0.29750803112983704, 0.581382155418396, -0.04799932241439819]","[0.23977410793304443, 0.5421971082687378, -0.07443932443857193]","[0.44992631673812866, 0.5641637444496155, -0.04521816968917847]","[0.47164595127105713, 0.43083521723747253, -0.06835480034351349]","[0.48499032855033875, 0.35440701246261597, -0.07869376242160797]","[0.49563151597976685, 0.2973654270172119, -0.08054376393556595]","[0.5195382237434387, 0.5712576508522034, -0.047121208161115646]","[0.5861291289329529, 0.45215368270874023, -0.05296703055500984]","[0.6267320513725281, 0.38308489322662354, -0.05294874310493469]","[0.653475821018219, 0.33796072006225586, -0.052627503871917725]","[0.576216995716095, 0.6077901721000671, -0.045691609382629395]","[0.5986633896827698, 0.5874309539794922, -0.03580751642584801]","[0.5796340107917786, 0.6245312094688416, -0.030169881880283356]","[0.5570143461227417, 0.6599177718162537, -0.024518027901649475]","[0.6170172095298767, 0.6519126296043396, -0.04594455659389496]","[0.6273837089538574, 0.653984546661377, -0.02388262376189232]","[0.6050731539726257, 0.6822555661201477, -0.006736237555742264]","[0.5848722457885742, 0.7110008001327515, 0.007448569871485233]"
"[0.4823846220970154, 0.8691232204437256, 4.620833919943834e-07]","[0.3693816065788269, 0.7894715666770935, -0.02169901318848133]","[0.3339974880218506, 0.6876357793807983, -0.02904253639280796]","[0.3061518371105194, 0.5965587496757507, -0.03095312975347042]","[0.2658005356788635, 0.5361326336860657, -0.03412557765841484]","[0.4288076162338257, 0.5699605941772461, -0.019471721723675728]","[0.44163304567337036, 0.42185962200164795, -0.004654337652027607]","[0.45145031809806824, 0.34705856442451477, 0.00887324195355177]","[0.4640062153339386, 0.28840404748916626, 0.01995105668902397]","[0.5139328241348267, 0.5809300541877747, 0.007434330880641937]","[0.5227378606796265, 0.44785964488983154, 0.03727066516876221]","[0.5361410975456238, 0.378420352935791, 0.051724907010793686]","[0.5458690524101257, 0.3305233120918274, 0.060082558542490005]","[0.5708791613578796, 0.6192903518676758, 0.03528730198740959]","[0.5200833082199097, 0.564612090587616, 0.06555052101612091]","[0.4863502085208893, 0.6098324060440063, 0.0564793162047863]","[0.47016721963882446, 0.6561729907989502, 0.049315497279167175]","[0.6114252805709839, 0.652743935585022, 0.06286800652742386]","[0.5509483218193054, 0.6233993172645569, 0.08920388668775558]","[0.5183546543121338, 0.6565682888031006, 0.08695909380912781]","[0.5028406381607056, 0.6968681812286377, 0.08452297002077103]"
"[0.4645097255706787, 0.7854524850845337, 3.3953133993236406e-07]","[0.4442915916442871, 0.7005926370620728, 0.12148912250995636]","[0.43452703952789307, 0.6339590549468994, 0.14423926174640656]","[0.39925676584243774, 0.5812487006187439, 0.14046351611614227]","[0.3474302887916565, 0.5491311550140381, 0.1332198530435562]","[0.4844423532485962, 0.549519419670105, 0.06019646301865578]","[0.5084158182144165, 0.44761818647384644, 0.06038784235715866]","[0.5172319412231445, 0.3882496953010559, 0.05463053658604622]","[0.5207676887512207, 0.33489128947257996, 0.046734582632780075]","[0.5119883418083191, 0.5639430284500122, -0.003481816267594695]","[0.5966118574142456, 0.46352508664131165, -0.0055950963869690895]","[0.6438353657722473, 0.40895354747772217, -0.017006490379571915]","[0.6771016716957092, 0.35915201902389526, -0.03247212618589401]","[0.5377846360206604, 0.590132474899292, -0.052039045840501785]","[0.6295192241668701, 0.5772334933280945, -0.015075519680976868]","[0.612236738204956, 0.6299675703048706, 0.015447374433279037]","[0.594416618347168, 0.6540946960449219, 0.023781027644872665]","[0.5715801119804382, 0.6222704648971558, -0.09316031634807587]","[0.6318456530570984, 0.6351651549339294, -0.043912868946790695]","[0.6084436774253845, 0.6766622066497803, -0.006351427175104618]","[0.5859354734420776, 0.6947285532951355, 0.011672833934426308]"
"[0.4771156311035156, 0.9072062969207764, 4.838158815800853e-07]","[0.389514684677124, 0.7899409532546997, 0.04404979571700096]","[0.342294842004776, 0.6937618851661682, 0.03666644170880318]","[0.2790060043334961, 0.6013962030410767, 0.01886380836367607]","[0.2090156376361847, 0.5557969212532043, -0.001801858190447092]","[0.4547470211982727, 0.5837189555168152, -0.017652805894613266]","[0.4846996068954468, 0.43484896421432495, -0.02787831425666809]","[0.4965561032295227, 0.3480914533138275, -0.031034577637910843]","[0.5084120035171509, 0.2789585292339325, -0.029136816039681435]","[0.5329256057739258, 0.5926985740661621, -0.032906822860240936]","[0.6155484914779663, 0.46442046761512756, -0.023615416139364243]","[0.6654251217842102, 0.3925538659095764, -0.015520676039159298]","[0.697854220867157, 0.3441171944141388, -0.012787067331373692]","[0.5995199680328369, 0.6369280219078064, -0.037923842668533325]","[0.6360609531402588, 0.6288023591041565, 0.00647728331387043]","[0.6148696541786194, 0.6681194305419922, 0.029677417129278183]","[0.5856084823608398, 0.7029182314872742, 0.03890839219093323]","[0.6485950350761414, 0.6873190999031067, -0.04173021763563156]","[0.6642627716064453, 0.6929171085357666, 0.013677830807864666]","[0.6349099278450012, 0.7270267009735107, 0.04765155166387558]","[0.6069221496582031, 0.7596651315689087, 0.06892118602991104]"
