Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.4131838381290436, 0.6923458576202393, 8.6038897961771e-07]","[0.5717711448669434, 0.6138007044792175, 0.07945150882005692]","[0.6376907229423523, 0.5293385982513428, 0.10249931365251541]","[0.7002852559089661, 0.4765106439590454, 0.09201853722333908]","[0.747330367565155, 0.3987502157688141, 0.07640457898378372]","[0.5273345708847046, 0.3920300006866455, 0.16012896597385406]","[0.592319667339325, 0.29003143310546875, 0.15937581658363342]","[0.6651954650878906, 0.26272857189178467, 0.13590073585510254]","[0.728744387626648, 0.25312381982803345, 0.11256587505340576]","[0.4968872666358948, 0.3877193331718445, 0.08115452527999878]","[0.5705562829971313, 0.261872261762619, 0.07430663704872131]","[0.6547307372093201, 0.23569948971271515, 0.038307979702949524]","[0.729746401309967, 0.24088940024375916, 0.006670599803328514]","[0.4748294949531555, 0.3933067321777344, -0.004397695418447256]","[0.5433257818222046, 0.271139919757843, -0.017782574519515038]","[0.6317746639251709, 0.2450813502073288, -0.039295487105846405]","[0.7048826217651367, 0.24342255294322968, -0.05965416878461838]","[0.4661625921726227, 0.4142390489578247, -0.08844573050737381]","[0.5396460890769958, 0.3180807828903198, -0.10311174392700195]","[0.6094792485237122, 0.27769291400909424, -0.1131870299577713]","[0.6706693172454834, 0.2541007995605469, -0.12626934051513672]"
"[0.4566408097743988, 0.6707437038421631, 5.94104278661689e-07]","[0.5567151308059692, 0.6200045943260193, -0.024567924439907074]","[0.6216750741004944, 0.5430718064308167, -0.02774754725396633]","[0.6639414429664612, 0.4767654240131378, -0.03545185178518295]","[0.678213894367218, 0.4025839865207672, -0.04336655139923096]","[0.5981888771057129, 0.4429519772529602, 0.047292910516262054]","[0.6196333765983582, 0.36502915620803833, 0.04191666096448898]","[0.6334909200668335, 0.32347649335861206, 0.02161632850766182]","[0.6495718955993652, 0.2830294370651245, 0.0013663001591339707]","[0.5519689917564392, 0.426308274269104, 0.0386819913983345]","[0.574489414691925, 0.34539371728897095, 0.03305530920624733]","[0.5969352126121521, 0.3026026487350464, 0.00617274409160018]","[0.6246496438980103, 0.2685750126838684, -0.01798834465444088]","[0.5013675689697266, 0.4231427013874054, 0.02046736516058445]","[0.5267436504364014, 0.344310998916626, 0.006051011383533478]","[0.5497369170188904, 0.29963958263397217, -0.018190808594226837]","[0.576492965221405, 0.2630371153354645, -0.03749985992908478]","[0.4453417658805847, 0.43384623527526855, -0.0025094684679061174]","[0.4728310704231262, 0.3682628870010376, -0.021535787731409073]","[0.4941007196903229, 0.3264090418815613, -0.03824666514992714]","[0.5212663412094116, 0.2896975874900818, -0.052545126527547836]"
"[0.4240579307079315, 0.6909340023994446, 5.470596988743637e-07]","[0.5556068420410156, 0.6284220814704895, 0.04852067306637764]","[0.6215790510177612, 0.5427559018135071, 0.06578058749437332]","[0.6881164908409119, 0.4834379255771637, 0.05765821412205696]","[0.7276901006698608, 0.40287211537361145, 0.044185005128383636]","[0.556607723236084, 0.41925865411758423, 0.1296890527009964]","[0.5997852087020874, 0.32902011275291443, 0.12987738847732544]","[0.6433789134025574, 0.2905449867248535, 0.10736438632011414]","[0.6873389482498169, 0.261854350566864, 0.0839691162109375]","[0.5220316648483276, 0.409291535615921, 0.07056402415037155]","[0.5700421929359436, 0.30034977197647095, 0.06431541591882706]","[0.6281560659408569, 0.26040250062942505, 0.028091827407479286]","[0.6853936910629272, 0.24700447916984558, -0.004601943306624889]","[0.48330044746398926, 0.40763187408447266, 0.00413535675033927]","[0.5330681800842285, 0.30204933881759644, -0.009664197452366352]","[0.59993577003479, 0.2660680115222931, -0.0352090448141098]","[0.6611018776893616, 0.25474488735198975, -0.05872897058725357]","[0.4468632936477661, 0.4198089838027954, -0.06243868172168732]","[0.4989253878593445, 0.3307972252368927, -0.078220434486866]","[0.5527846813201904, 0.28622370958328247, -0.0915944054722786]","[0.6067139506340027, 0.26184576749801636, -0.10738341510295868]"
"[0.43274611234664917, 0.6518390774726868, 6.607495492971793e-07]","[0.5513038039207458, 0.6068461537361145, 0.03164629265666008]","[0.6127777695655823, 0.537215530872345, 0.04379094019532204]","[0.6663577556610107, 0.4880644977092743, 0.035760123282670975]","[0.6997203826904297, 0.41821593046188354, 0.023986881598830223]","[0.5575066208839417, 0.43405044078826904, 0.1125974953174591]","[0.5945085883140564, 0.35513609647750854, 0.11369603872299194]","[0.6300212144851685, 0.3192446529865265, 0.09512976557016373]","[0.6650336980819702, 0.2925959825515747, 0.07480438798666]","[0.5229690670967102, 0.4248291552066803, 0.06707935780286789]","[0.5625420808792114, 0.3321569263935089, 0.0624656155705452]","[0.6044542193412781, 0.2935672402381897, 0.030238445848226547]","[0.6516170501708984, 0.27620941400527954, 0.0006520288879983127]","[0.48849451541900635, 0.41963690519332886, 0.013701929710805416]","[0.530491828918457, 0.33133363723754883, 0.00025087763788178563]","[0.5791806578636169, 0.2943790555000305, -0.025067327544093132]","[0.6269034743309021, 0.27509433031082153, -0.047990333288908005]","[0.455039381980896, 0.4209305942058563, -0.04071478918194771]","[0.5006842613220215, 0.35339051485061646, -0.057594556361436844]","[0.5405988693237305, 0.31553250551223755, -0.07320650666952133]","[0.5808236598968506, 0.28880923986434937, -0.08998429775238037]"
"[0.45241373777389526, 0.6721028089523315, 1.0104500915986137e-06]","[0.5671021938323975, 0.6206928491592407, -0.026856346055865288]","[0.6297374963760376, 0.5449181795120239, -0.036353420466184616]","[0.6737222671508789, 0.4787403643131256, -0.05378277599811554]","[0.6965429186820984, 0.394656777381897, -0.07213743776082993]","[0.6063119769096375, 0.43176528811454773, 0.07262391597032547]","[0.6298155784606934, 0.3412088453769684, 0.07983513921499252]","[0.650647759437561, 0.2906498908996582, 0.06805223226547241]","[0.6665204763412476, 0.25204968452453613, 0.053835347294807434]","[0.5522961616516113, 0.4203960597515106, 0.061157215386629105]","[0.574332058429718, 0.3208591938018799, 0.06985022127628326]","[0.6000725626945496, 0.2739732265472412, 0.05035530775785446]","[0.6284758448600769, 0.24721096456050873, 0.03232545405626297]","[0.4981756806373596, 0.4172936677932739, 0.03725285083055496]","[0.5218067765235901, 0.3205212354660034, 0.03420786187052727]","[0.5514727830886841, 0.27366894483566284, 0.014684651978313923]","[0.5839277505874634, 0.24070651829242706, -0.0020267413929104805]","[0.439616322517395, 0.4242827594280243, 0.006892730016261339]","[0.4722336530685425, 0.3470926582813263, -0.004145124927163124]","[0.4987947940826416, 0.29970595240592957, -0.018348585814237595]","[0.530016303062439, 0.26061344146728516, -0.031736109405756]"
"[0.4113383889198303, 0.6627224087715149, 7.6317417097016e-07]","[0.536569356918335, 0.6135399341583252, 0.03905081748962402]","[0.6018648147583008, 0.5415775775909424, 0.05198350548744202]","[0.6603643894195557, 0.4919896423816681, 0.04123885557055473]","[0.6982553601264954, 0.41852444410324097, 0.025916865095496178]","[0.5494357347488403, 0.42773234844207764, 0.12669242918491364]","[0.5909880995750427, 0.3479576110839844, 0.13001491129398346]","[0.6279940009117126, 0.308867484331131, 0.11035830527544022]","[0.6638303399085999, 0.2775019407272339, 0.08777079731225967]","[0.5098764896392822, 0.41734760999679565, 0.07266658544540405]","[0.557875394821167, 0.32431119680404663, 0.06906041502952576]","[0.6050016283988953, 0.2796429991722107, 0.0339643619954586]","[0.6555968523025513, 0.25689661502838135, 0.001087069045752287]","[0.4707152247428894, 0.41195982694625854, 0.01021497044712305]","[0.5202580094337463, 0.32335615158081055, -0.0027855318039655685]","[0.575036346912384, 0.284018337726593, -0.030541952699422836]","[0.6280944347381592, 0.26222866773605347, -0.056700821965932846]","[0.4335564076900482, 0.4146295487880707, -0.05336529389023781]","[0.4873912036418915, 0.34617871046066284, -0.07093224674463272]","[0.5314933657646179, 0.30410265922546387, -0.08892932534217834]","[0.5765794515609741, 0.27382099628448486, -0.10883244127035141]"
"[0.45638296008110046, 0.6565191149711609, 8.073286039689265e-07]","[0.5742295980453491, 0.5875784158706665, 0.10457756370306015]","[0.6188235282897949, 0.5236278772354126, 0.13825318217277527]","[0.662674605846405, 0.48014387488365173, 0.13825452327728271]","[0.7024810314178467, 0.4248577058315277, 0.1333303600549698]","[0.5115422606468201, 0.4135054647922516, 0.17199450731277466]","[0.5594870448112488, 0.33816856145858765, 0.1860308200120926]","[0.6256039142608643, 0.30901506543159485, 0.1788920760154724]","[0.6768747568130493, 0.3009326457977295, 0.16988599300384521]","[0.495824933052063, 0.40907037258148193, 0.09339248389005661]","[0.5589818954467773, 0.3064567744731903, 0.09951420873403549]","[0.6360383033752441, 0.2890072464942932, 0.08475759625434875]","[0.7008382678031921, 0.2962469458580017, 0.07325082272291183]","[0.4950752854347229, 0.41417837142944336, 0.013010240159928799]","[0.5539166927337646, 0.307567834854126, 0.016724882647395134]","[0.6346972584724426, 0.2907063663005829, 0.020422428846359253]","[0.6959695219993591, 0.2920731008052826, 0.02046002261340618]","[0.5106056928634644, 0.43053725361824036, -0.06310760974884033]","[0.5715484619140625, 0.34961503744125366, -0.05713169276714325]","[0.6328819990158081, 0.3180239796638489, -0.044970668852329254]","[0.6817134022712708, 0.2990521192550659, -0.03881128504872322]"
"[0.5414639711380005, 0.6738952994346619, -1.6485056164583511e-07]","[0.4470255672931671, 0.6232072114944458, -0.01692689210176468]","[0.3746454119682312, 0.5456426739692688, -0.02065536193549633]","[0.33355289697647095, 0.47499531507492065, -0.028703423216938972]","[0.3119553327560425, 0.41026392579078674, -0.03494449332356453]","[0.4032629728317261, 0.43783581256866455, 0.03612077608704567]","[0.381120502948761, 0.35873547196388245, 0.020634636282920837]","[0.3638128638267517, 0.3172222375869751, -0.0025191691238433123]","[0.3435805141925812, 0.28212249279022217, -0.02100040577352047]","[0.4462624490261078, 0.4225722849369049, 0.027448978275060654]","[0.41881781816482544, 0.3357587158679962, 0.01206541433930397]","[0.3980782628059387, 0.29274308681488037, -0.013018344528973103]","[0.37057602405548096, 0.2634076476097107, -0.03188129886984825]","[0.4913836717605591, 0.42234376072883606, 0.010670131072402]","[0.46248841285705566, 0.3341326415538788, -0.007571916561573744]","[0.43752479553222656, 0.29097193479537964, -0.029318492859601974]","[0.4046229422092438, 0.2608298063278198, -0.04394229128956795]","[0.5451630353927612, 0.4357162415981293, -0.009224946610629559]","[0.5116127729415894, 0.3583643138408661, -0.027081437408924103]","[0.4815458357334137, 0.3157215714454651, -0.040795691311359406]","[0.44988906383514404, 0.27912676334381104, -0.05066327378153801]"
"[0.5383899211883545, 0.673057496547699, -1.0241392374155112e-06]","[0.4360743761062622, 0.593639612197876, 0.017544737085700035]","[0.3895072340965271, 0.5278741121292114, 0.010683457367122173]","[0.34595799446105957, 0.476418137550354, -0.00780761381611228]","[0.32100844383239746, 0.42793965339660645, -0.02994368225336075]","[0.5385002493858337, 0.4211897850036621, 0.03184723109006882]","[0.4601585566997528, 0.3411465287208557, 0.01129988580942154]","[0.3916550576686859, 0.3183029592037201, -0.015140244737267494]","[0.33278751373291016, 0.309929758310318, -0.03238251060247421]","[0.5557143688201904, 0.41820764541625977, 0.006476369686424732]","[0.457779198884964, 0.3095429241657257, -0.005506604444235563]","[0.37827759981155396, 0.29159677028656006, -0.029917830601334572]","[0.31852400302886963, 0.29569292068481445, -0.05087535083293915]","[0.552280068397522, 0.4256127178668976, -0.02064196951687336]","[0.46413272619247437, 0.31943479180336, -0.03113243542611599]","[0.3854233920574188, 0.2953735888004303, -0.047017816454172134]","[0.3234984576702118, 0.2957988977432251, -0.06117983162403107]","[0.5265223979949951, 0.4397314190864563, -0.04747941717505455]","[0.44939833879470825, 0.35850411653518677, -0.05400897562503815]","[0.3909115195274353, 0.325131893157959, -0.05875535309314728]","[0.33881592750549316, 0.30789703130722046, -0.06385296583175659]"
"[0.5576615929603577, 0.6625180840492249, -5.656672215081926e-07]","[0.44587889313697815, 0.6113566756248474, 0.05130205675959587]","[0.37259724736213684, 0.5430114269256592, 0.07609198242425919]","[0.3239457607269287, 0.48802855610847473, 0.0785694494843483]","[0.2902815639972687, 0.42426788806915283, 0.07679679989814758]","[0.43318188190460205, 0.43642881512641907, 0.12684062123298645]","[0.3944498896598816, 0.360319048166275, 0.129181370139122]","[0.3553470969200134, 0.3227074444293976, 0.10635410994291306]","[0.31342726945877075, 0.29727867245674133, 0.08369409292936325]","[0.46815958619117737, 0.4230939745903015, 0.07665077596902847]","[0.4188532829284668, 0.327788770198822, 0.07419013977050781]","[0.370613694190979, 0.2880506217479706, 0.03553108498454094]","[0.3169785737991333, 0.2692931592464447, 0.0015139696188271046]","[0.4989641308784485, 0.42011675238609314, 0.02088862843811512]","[0.45134809613227844, 0.3248274326324463, 0.008882480673491955]","[0.4006025195121765, 0.2887563109397888, -0.024439353495836258]","[0.3470914363861084, 0.27082720398902893, -0.05253884196281433]","[0.5294145345687866, 0.4234219491481781, -0.03305308148264885]","[0.47483864426612854, 0.34297502040863037, -0.05244951695203781]","[0.42545920610427856, 0.30683982372283936, -0.07320316880941391]","[0.3801864981651306, 0.2798857092857361, -0.0924544483423233]"
